별점,리뷰,날짜
3,"원래 충무김밥 좋아하지 않음
그럼에도 오징어와 서박지는 좋았음
무료로 리필도 가능해서 좋음
하지만 난 그냥 김밥이좋음",1년 전
5,1인분6천원 김밥8개 오징어 큼직하고 무우김치도 안달고 맛있다.이틀 연속 먹음.,2년 전
5,충무김밥 아주 맛있어요 👍,3달 전
1,음. 충무김밥을 제대로 기억하면서 먹어보는건 처음이었는데요. 포장해서 10분거리 숙소와서 먹었는데. 원래 이렇게 김밥의 김은 좀 질기고 밥 식감도 안좋은건지 ㅠㅠ 같이준 무침의 오징어+오뎅무침 조합은 먹어도 맛깔?이라는 느낌은 하나도 안들고ㅋㅋㅋㅋ 무침인데ㅋㅋㅋㅋ 뭔가 약간 맵기만 하고.....먹어도 맛난다는 생각이 1도 안들었어오. 무김치도 뭔가 애매한 맛이예요. 시지도 않고. 애매한 매운 텁텁한 맛. 충무김밥이 왜 유명한건지?? 원래 전체적으로 뱃사람이 대강 포장해서 먹기 쉬운음식으로 만들어서 이렇게 투박하고 무신경한 맛인지.......ㅠㅜ 맛이 너무 없는데 2인분에 11000원인가 주니까 그것도 너무 아깝고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 충무김밥 첫인상인데. 좋은게 하나 없네요. 집에서 보통 주부가 만들어도 적당히는 맛있을것 같은 조합인데. 너무 맛없어요.,6년 전
2,도대체 <맛있는 녀석들>의 식당 섭외 기준이 무엇인지... 고속도로 휴게소에서 사먹는 충무김밥이 훨씬 나을듯.. 이걸 5500원이나 받다니,5년 전
4,포장해서 먹었는데 맛있어요ㅎ 무엇보다 함께담긴 오징어가 정말마싰어서 잘어울려요,1년 전
4,"어릴때 부터 먹어온곳. 말해 뭣해. 저 반찬들 신기하게 맛나. 저 김밥은 계속 들어가고 같이 나오는 시락국 국물도 죽이고.. 남녀노소 불문. 충무김밥집이 워낙많아서 방송에 나온집도 많고, 그래도 여길 난 찾는다.  내가 고향이 통영이니까",6년 전
1,2인분 만원이에요. 너무비싸고 김밥은 제일무난한맛이구요 오징어무침은 짜고 아무맛도안났어요. 초장에만무쳐도 더 맛날듯해요,7년 전
5,"오랜만에 충무김밥 먹었는데, 어릴때는 어묵 없이 오징어만 대빵 많아 불만이었는데, 나이를 먹어가니 오징어가 부족해 대빵 화가 났음. 이 집은 반찬이 계속 리필 되고 1층서 먹었는데 부족한 것이 없는지 쉼 없이 물어보셔서 감사했음. 사진은 4인분 ㅎ",2년 전
2,"통영의 좁은 공간에 꿀빵집 수십 곳.
통영의 좁은 공간에 충무깁밥집 수십 곳.
맛이 별난것도 아니고 꿀빵은 커다란 박스로만 판매하고 충무김밥은 1인분은 포장도 안 됩니다.
김밥 1인분 5,500원은 강남 가격이지요.
생고추로 버무린 석박지는 질기고 오징어는 간이 안 되어 비릿하고 그나마 어묵이 먹을만 합니다.
미리 랩으로 포장된 김밥은 김이 질기고 질퍽거리고 주문즉시 김밥을 말아주는서울 명동 충무김밥 맛이 훨씬 좋아요.",4년 전
4,원조 충무김밥ㅋㅋ 불친절 말이 많아서 걱정했는데 평일 점심은 손님도 별로없어서 금방 먹고나오기 좋아여 그냥 2인분 간단히 맛만본다고 생각하세여 배부르게 먹기 힘들어요..ㅋ 맛은 오징어석박지 같이먹으면 평타는 칩니다!,2년 전
2,"방송출연으로 유명하길래 지나가는길이라 방문했어요.
첫번째분이 대량 주문을 하셨는데 뒷분들께 양해없이 진짜 너무 오랜시간이 걸렸어요.
사람 3명 밖에 없었거든요ㅜㅜ
1인분 주문해서 받았는데 밥 양이 넘 작아요ㅜ
그리고 석박지는 2개.....맛이 그렇게 감탄정도는 아니에요
통영 올때마다 여러군데서 먹었는더 굳이 여기 아니어도 맛있는 가게 많아요~
무엇보다 화나는건 손님 진짜 없었거든요.
잠시 화장실 간 사이 제자리가 치워져있고 다른 손님이 앉아있네요.
방송출연 믿지마시고 로컬 맛집 가세요~~",4년 전
1,놀랍게도 이게 4인분입니다. 맛도 그닥 서비스도 그닥.. 본고장의 매력을 잃어가네요,1년 전
