별점,리뷰,날짜
5,"해안도시답게 굴, 복, 도다리, 성게, 멍게 등 바다내음 물씬 나는 음식들이 즐비하다.
""좌광우도"" 눈이 오른쪽으로 쏠리면 도다리, 왼쪽으로 쏠리면 광어라고 하는데
구분에 있어서 이빨이 있고 없고 차이가 가장 쉽다고들 한다.

동피랑 벽화 마을쪽에 주로 식당들이 운집해 있어 찾아 가기는 쉬운편으로
바다향기와 옛 어촌의 향기를 동시에 느낄 수 있다.
그 중에 아이들과 가장 편하게 식사할 수 있는 공간만 찾아 다녔는데
위치상으로나 좌석으로나 그나마 아이들과 점심 식사 하기 원만한 #동광식당
1970년대 개업한 노포로 3대째 운영중이며 도다리쑥국, 참복, 졸복, 성게 멍게 비빔밥이 유명한 곳이다.

멸치회무침을 포함한 8가지의 밑반찬과 설렁탕 부럽지 않은 뽀얀 국물에
큼직한 도다리와 쑥, 마늘, 고추, 마늘, 파 등 각종 재료 속에서
향긋한 쑥향과 부드러운 도다리와의 궁합이 묵은 숙취를 날리는 최고의 식사다.

개인적으로 참복국 보다 도다리쑥국의 건강한 쑥향에 매료 되었고,
고소한 참기름과 야채가 어우러진 성게비빔밥 또한 통영에 있는 내내
먹어도 질리지 않는 최고의 음식이었다.",4년 전
4,"도다리쑥국 시원하니 너무 맛있어요. 멍게비빔밥도 좋습니다. 단 성게비빔밥, 성게미역국은 소소~",3달 전
5,"지인추천 가보길 잘했다.
나름 현지인들도 맛있다고 추천받음.
친절한 직원과 처음 먹어본 쫄복(복어중 제일 작은종 이라함) 비리지않고 부드러운살
미나리의 상큼함에 개운한 맑은 지리국",4년 전
5,"1970년에 오픈한 경남#통영노포식당
#졸복국 에 졸복이 엄청나게 들어가있고
향긋함이 올라오는 #멍게비빔밥 도 훌륭하다.
.
밑반찬 하나하나 손이 다 가도록 맛이 있고
떨어지기 무섭게 리필까지 ..
통영 중앙시장에서 3代에 걸쳐 음식점을 하는데엔 이런 이유들이 다 있을듯 하다.
맛이 있고 친절하고 재료들도 퀄러티가 좋다.
.
멍게비빔밥을 다 먹고..밑반찬으로 나온 #멸치무침회 , 시금치, 생미역무침, 졸복국에 콩나물까지 넣고
다시 비빔밥을 만들어 먹은건 비밀~~~
.
졸복국은 졸복 야무지게 와사비간장에 찍어먹고 맑은국물에는 식초약간 떨어뜨려 먹으면 해장끝~~~~~^^",4년 전
4,깔끔하고 맛이 좋아요 내용물도 실한편이구요~ 한끼 정도는 드셔봄직합니다 저는 멸치회무침 강추입니다 달지도시지도 않은 적당한 산미와 풍성하게 넣어준 멸치회!,5년 전
4,"도다리 쑥국이 가장 맘에 들고 성게비빔밥은 쫄복국을 함께 맛볼 수 있어서 좋음. 단, 물회는 개인적인 만족도가 낮음. 회 양은 적지 않으나 육수에서 사이다 맛이 많이 남. 주차는 공영주차장 이용하고 주차할인권 제공하니 맘에 든다. 식사시간에는 웨이팅이 있을 수 있음.",5년 전
5,통영중앙시장 길가에 있어요. 복국전문집이고 오래된 곳이라 그냥 들어갔어요. 원래 음식점은 열심히 찾아보고 가는 편인데 통영은 다 맛있다고 해서 들어갔는데 맛있었어요. 복국과 멸치회무침 먹었는데 맛있었어요. 거제에 사는 친구가 제철이라고 알려줘서요. 동네분들이 포장하러 많이 오시드라구요. 토박이들이 찾는 곳이면 말 다했죠. 다음에 통영들를 때도 가고 싶어요.,1년 전
4,"검색해서 갔는데 무난해요 ~~
강추 이정도는 아님.
성게비빔밥시키면 복국 기본으로 주고요
참기름 맛이 많이나요~ 맛있어요 성게맛이 많이 나진 않아요 참기름때문에 그런지
그리고 해물전복된장국은 많이 먹어본 그맛입니다 ㅋㅋ",3년 전
4,유명세에 비해서는 살짝 아쉽다.,3달 전
4,"1. 이 집만의 국물이 느껴진다.
2. 시원하고 깔끔한 맛
3. 바닷가만의 반찬을 느낄 수 있다.
4. 좀 비싸다.",4년 전
5,왜 제철음식을 먹어야 하는지는 여실히 보여주는 곳. 기본찬 정갈하고 메인 음식들도 자극적이지 않고 깔끔함. 굳이 찾아가서 먹어도 충분한 퀄리티라 생각함,4년 전
5,성게알비빔밥 먹으러 갔는데 회비빔밥도 물화도 전복죽도 맛있었다.,1년 전
5,1970년에 설립되었고 복요리와 제철해산물 요리 전문점입니다. 해장시에는 반드시 복국을 권해 드립니다.,2년 전
3,"맛집? 글쎄
그냥 무난무난한 맛인데 주인의 응대는 불편함을 느끼게 한다
굳이 여기까지 와서 먹는다면 적극 만류할듯",2년 전
3,"복매운탕과 복맑은탕 먹었는데 깔끙합니다
위생에 신경을 많이 쓰는  식당이네요
기본찬으로 주는 멸치회가 비리지 않고 맛있어요",4년 전
3,"성게비빔밥, 매생이 굴국 먹었어요
기본찬 성실했으나 간은 살짝 강한편
성게비빔밥은 담백고소하니 맛있었습니다
매생이굴국도 좋았어요ㅎ",6년 전
5,"음식과 반찬 모두 맛이 깔끔하고 좋습니다.

사장님도 친절하시고 음식맛도 좋아서 추천드립니다.",4년 전
5,"11월 초 통영으로 떠난여행중
통영중앙시장 젖갈골목 바로옆큰길에 위치한 식당이다. 여행에 있어서 식사를
가장중요하게 생각하는 필자는 아침식사를
그지역 특색있는 국물요리를 먹는걸 좋아해서 찾은곳 일단 필자는 매생이굴국 물메기탕을 주문했다.
주문후 곧 밑반찬이 깔려서 맛보았는데
반찬들이 아주깔끔히 정갈하게 나온다.
한가지 한가지 맛도 깔끔하게 잘살렷고
좋았다.
본요리도 곧 나왔다.
일단 매생이굴국은 매생이향과 굴의 풍미가 적당히 잘살아있어서 뜨끈하게 먹기 아주 좋았다.
두번째로 물메기탕 (지리탕)
국물에 조미료향이 느껴지질않고
완연하게 물메기만으로 끓여진듯한
느낌에 지리탕인데 엄청 개운하고
시원한 느낌에 국물이고 물메기는
무른식감에 진액이좀 흐르는데
전혀거부감은 없었지만 호불호는
있을수 있겠다 굳이 비슷한 느낌에
생선을 꼽자면 아귀정도로 정의할수있다.
이곳은 아침7시에 오픈 한다고 하니
아침식사로추천!",4년 전
4,"지역음식을 맛볼수 있는 식당
주인분 친절하네요
통영이니까 맛볼수 있던 멸치회는 최고였습니다... 게다가 반찬으로 주시다니..",5년 전
