별점,리뷰,날짜
2,"유람선 타기전에 점심식사를 했습니다.
해물탕 12000원 4인분에 굴국밥 8000원 1인분 주문했습니다. 해물탕은 게 1한마리가 2등분 되어 들어있고 조개4개 새우 몇마리 정도 있습니다.
바닷동네에서 야박한 해산물에 빈정이 상하긴 했는데 맛은 보통 수준입니다. 나쁘진 않았지만 재방문 의사는 없습니다.",5년 전
3,도남식당이 문 닫아서 가게 되었는데요... 아...그냥 돈 아까웠어요... 코로나 영향인지는 모르겠으나 얼렸다가 사용한 조개... 전혀 부드럽지 않은 굴전....그나마 멸치회가 먹을만 했어요...,4년 전
1,"오늘 굴밥과 굴전 먹었는데요.  두음식 모두 굴이 많지도 않고 굴전은 익지도 않았어요. 반찬들도 맛이 별로 없고요.
완전 비추입니다^^",5년 전
5,큰 기대 없었는데 아주 잘 먹고왔습니다.,4년 전
3,"굳이 여기서?우선 굴밥은 돌솥에 주기는 하는데 데운 돌솥에 밥을 넣어서 굴 같이 넣어서 주는 방식이고 통영 태어나서 처음 왔는데 굴정식 가성비로는 괜찮겠죠..17,000원 쩝",4년 전
2,"유람선 타러 오는 관광객을 상대로 하는 식당인듯.
지역사람은 찾지 않을듯.
해물뚝배기 가격대비 내용이 너무 부실함.
블러그  보고 찾아갔는데...",4년 전
5,길바다님에 대한 답변글입니다. 전 지금 영빈관 주방음식을 담당하고 있는 사람입니다 ~ 그날 버섯은 마늘과 파를 넣어 조리해서 버섯과 서로의 재료향이 섞여 그런 오해를 부른것 같다고 주방에서도 충분히 해명해드린것 같은데 사소한  주관적 느낌을 이런 공개적 웹사이트에 올린다는건 참으로 유감입니다 그날이후로 버섯반찬엔 어떤 향신재료도 넣지 않고 있구요  저흰 김치 마른반찬외 모든반찬은 당일당일해서 제공하고 있습니다,11년 전
1,갈치조림 먹고 깜짝 놀랬습니다 너무 맛없네요.. 신맛이 난다니깐 직원분 주방 계신분 숟가락 들고 오셔서 다 드셔보시더니 신맛 안난다고 계속 그러시다 굴밥으로 대체 해 주셨는데..아..정말 비추요..,4년 전
1,"영빈관이라는 식당에서 아주 맛도 없고 간만에 개떡같은 해물뚝배기라고 하는 음식을 아주 비싼 가격에 억지로 입에 쑤셔넣은 식당이다.
주인장이 다른 식당에서 밥을 사먹어 보던지 아니면 장사를 그만두어야 하는 식당입니다.
아...생각할수록 기분 나쁘네.
정말 비추입니다.",4년 전
5,굴국밥이 깔끔하네요~ 남해 통영바다를 그대로 닮은 깔끔한 굴국하고 간결한 밑반찬에 무지 친절한 직원들로 만족합니다~ *^.^*,6년 전
3,"굴밥정식 2인분(기본)에 굴반찬은 굴전2개.
다른반찬은 그냥 동네 백반집 반찬.
그러면서 가격은 너무 비싸네요.",3년 전
1,"아침으로 해물 뚝배기를 먹었는데, 반찬으로 나온 송이버섯이 상한거예요. 그래서 돈 내고 나오면서 상했다고 하니까, 주인이 직접 먹어 보겠다면서 먹더니 뱉어내면서도, 상하지 않았다고, 그게 버섯향이라고 하면서 우기더라고요. 송이버섯 처음 먹어 보는것도 아니고, 참..  자기네는 손님이 많아서 음식이 상할 겨를이 없다고..",11년 전
1,진짜 별로예요  해물탕 이 동네 된장찌개보다도 못하고 맛도  영 아니예요 맛집이라고 방송나왔다는데 절대 추천 안하고싶은곳입니다,7년 전
2,굴전 최악의 가성비..파전도 아니면서 굴쪼금들어가서 굴전인데 가격은 사악,10달 전
1,여기 해물뚝배기 보다는 1/10 가격으로 농심 새우탕 컵라면 사먹는게 더 신선하고 배도 찹니다,7년 전
4,반찬이 깔끔 하고 저렴한 메뉴도 구비하고 있네요. 그중에서 김치 찌게가 굿!,5년 전
3,맛은 보통이고 서비스는 보통,5년 전
3,"해물된장과 굴밥.
젓갈 넣은 무우김치, 해물된장의 국물이 시원하고 좋네요.",6년 전
5,맨날 초고추장에 비벼먹는 멍게비빔밥 먹었다가 무슨양념인지 모르겠는데 노란 멍게비빔밥 첨 먹어봤어요 고소하고 맛있었습니다,3년 전
1,"굴밥에 굴 이너무적었어요.
맛도 평범하고 역시 굴밥은 서산
간원도가 최고인듯 하네요.",4년 전
2,"굴밥은
전국어디에나 다 있는식당이죠
크게 차이점을 못 느낍니다
재방문의사는 없네요",2년 전
4,사장님 쿨하시고 굴정식 해물탕 정식 먹을만 합니다.,1년 전
1,"해물 뚝배기 ㅋㅋ 4인분.. 게 한마리 4등분 새우4개.조개4개 소라4개에 48,000원...아베스러운집",5년 전
1,"정말 맛없는 곳이에요... 굴은 그나마 이해해줄 수 있는데...
나머지는 진짜 답이 없습니다.
적당히 해야지...
Do not visit here.",7년 전
5,"아침식사가능하고 실내넗고 깨끗함 해물탕 먹었는데 맛이일품임
사장님 많이친절",3년 전
1,먹지마세요.블로그 글도 다 거짓이에요.내가 해도 더 맛날거 같아요(모든메뉴),4년 전
5,"얼큰하고 진한 해물맛을 원하면 해물뚝배기 비추 그냥 해물된장입니다
멍게정식은 먹을만 합니다",5년 전
3,"친절,주차불편",3년 전
5,"아침일찍 열어서 좋음....
굴밥 굴전~~ 반찬도 깔끔하니 좋음
먹느라 바빠서 사진 없씀",4년 전
2,유명인 사진 많이 붙어있던데 음식이 코로나 여파인지 신선하지 않음 12월에 재방문예정,3년 전
4,겨울에만 맛볼수있는줄 알았는데 여름에도 맛볼수있어서 맛나게 먹고왔어요,3년 전
5,"해물정식 아주 맛있어요
가격도 좋음",3년 전
3,유명해서 갔더니 생각보다 맛이 없었네요,1년 전
4,"해물뚝배기가 해감이 덜되어 모래가~~
아침식사로 추천",3년 전
4,반찬 이 맞이 좋았어요. 다른 음식 들도  괜찮습니다.,4년 전
4,멍게비빔밥이맛있어요 가격은조금비싸요,2년 전
2,해물은냉동으로쓰고주인부터종업은불친절하니관광객들이다시오고싶겠어요통영이관광도시지만정말짜증나요,11년 전
3,"너무 많은 것을 기대하면 실망이 크다.
보통 수준의 해물요리 음식점.",6년 전
1,"별이 아깝다 !
진짜 비추! 진짜 맛도 없고 와 ~~~
이런데가 맛집이라고 올려놓고",6년 전
3,예전인기가 없는건지 손님이 없네요 음식은 좀 진한맛인듯,6년 전
4,"맛은 좋지만, 음식 양이 조금 부족해서 아쉬워요",3년 전
4,"해물탕 맛이 예술입니다.
전 매뉴 적극 추천합니다.",4년 전
1,가격대비 넘 부실하네요 두번다시는 안갈꺼 같아요 ㅠ ㅠ,4년 전
1,인스타  맛집  소개 보고   믿고  찾아갔는데   다시는  안가렵니다,2년 전
3,굴밥은 맛있으나 굴국밥은 기대치보다는..,7년 전
1,딱새에 냄새나고 해물뚝배기는 먹을게 궁물뿐임,4년 전
1,"서어비스 넘 안좋아요
손님들 응대하는 태도가
불만투성이고
아닌거 같아요",4년 전
