별점,리뷰,날짜
5,"다찌는 경남지방 해안가의  특이한 선술집 형태 원래는 해산물 안주를 코스로 주고 술은 가격 높이  받았는데 지금은 1인당 4~5만원의 상차림으로 많이 바꼈다.  울산다찌는  신선한 해산물이 코스별로 나온다. 계절마다 다르게 나오는 상차님으로 복어껍질부터  가오리찜, 회무침. 열기구이, 전복구이 등등 각종 신선한 바다음식들을  다양하게 먹을 수 있다. 2인상은 9만원부터 시작하고 예약을 하는 걸 추천한다.",2년 전
5,"이렇게 훌륭한 곳이 있다니!!!!
조금씩 다양하게 해산물을 맛볼수있어요~
해산물이 모두 싱싱하고 퀄리티도 좋아요!
먹다보면 넘 푸짐해져서 배터지겠어요 ㅋㅋ
통영에서 처음 가본 다찌집인데, 아주 좋은 기억으로 남아서 통영하면 울산다찌를 찾을것같아요^^",4년 전
3,"맛있는 녀석들에 나왔던 식당이어서 와봤는데, 기대했던 것보다 평범한 맛이었어요.. 그런데 새우, 해삼, 복어껍질 등은 맛있어요. 양은 충분해서 배불리 먹었습니다.",2년 전
3,"12만원짜리 세명이서 먹고 소주1병에 참소라 1개 추가해서 총13만원 나왔는데
재료는 신선하고 맛도 좋습니다. 생선구이가 제일 맛있네요.
근데 다 먹고 나와도 배가 고파서 2차로 밥먹으로 또갔습니다.
TV나 블로거 광고에서 보듯이 양이 많은게 아니라
그냥 신선한 스끼다시가 조금씩 다양하게 나온다고 생각하는게 좋습니다. 회도 16조각정도 나옵니다.",2년 전
5,"너무 맛있어요. 네이버검색하니 영수증 리뷰에 다들 칭찬 일색이라 광고인가...믿어도 될랑가 의심했는데요.
전부 하나같이 통영 울산다찌 추천을 하시길래 믿고 가봤는데요.
결론부터 말하면 진짜..맛있어요..대박..
하나하나 다 맛있구요. 간도 딱 맞구,
해산물, 회 싱싱해서 탱글탱글 꼬들꼬들 완맛이었어요..
괜히 의심했던 저는 반성했습니다.
그리고 직원분? 여사장님? 친절하시구요.
아들이 바지 호주머니에서 만원을 테이블 밑에 흘렸나봐요.
주차장에서 차 빼고 있는데 뛰어오셔서 만원을 주워주시더라구요.. 괜히 감동이었어요. 감사했습니다.
울산다찌 더욱 번창하시구,다음 통영여행때 또 찾아갈께요.
주차는 가게앞에서 편하게 할수있구요.
다찌집이다 보니 아무래도 술손님이 많은 분위기였어요. 그래도 가족손님들도 제법 있긴했어요.",2년 전
2,"다찌집이라 가격이 비싸고, 맛도 예전같지 않음. 예전엔 그나마 맛이라도 괜찮았는데... 관광객이 많이 찾으니...바뀐듯? 발령받아와서 한참을 다녔지만 요즘은 반다찌집만 다닙니다. ㅎㅎ; 그리고 주말이나 연휴엔 2명 안받더라구요. 예약때 두명이라카면 자리없다함. 3명이상이라하면 자리있다함. 어차피 한상차림이라 돈때문에 그런다는거 이해못하는건 아니지만.... 요즘은 2인 메뉴가 있긴한데 비싼데다 더 비쌈...ㅋㅋ 그리고 좀 유명한 반다찌집들도 요즘 2명은 잘 안받더라는....",4년 전
4,"전형적인 부두다찌집?
다양한 종류의 음식 등
역쉬 최고는 서비스죵~~^♡^",11달 전
2,"사진 몇장은 먹느라 찍지 못했네요..참고로 16만원 상입니다 술, 음료 아무거나 중에 4병포함 가격이구요 사진외에 생선구이 ,탕도나옵니다..개인적인 제생각은 여러가지 드시고싶은분은 한번 가볼만하나 한가지라도 제대로 드시고싶은분은 비추",5년 전
4,"음식은 대체로 다 맛있습니다.
특히 좋아하는건 장어 내장구이랑 매운탕.
새우장도 엄청 맛있어요.
회랑 해산물도 나오고 미역국도 좋았어요.
다만 한 가지 아쉬운 점은 우리가 갔을때 타이밍이 안 맞아서
불 쓰는 음식이 너무 늦게 나와서 중간에 좀 텀이 길게 걸렸어요.
다찌 집에 저녁에 가서 술도 한 잔 하고 싶었는데요.
일정이 어쩌다 보니 점심에 가서 술을 못 먹었네요.
밥이랑 먹을 생각이면 회 나올때쯤 밥을 시켜서 양념게장, 생선구이, 새우장, 전복장, 매운탕 등이랑 같이 먹으면 좋아욤.
+사진은 먹다가 찍어버렸어요 ㅋㅋㅋㅋ",2년 전
4,느즈막히 도착해서 마감시간전에 한꺼번에 나온 음식을 급히 먹었습니다. 구성은 그리 나쁘지 않습니다. 숙소 근처라 다찌식당을 경험하려 방문했습니다,1년 전
