별점,리뷰,날짜
5,"성게보다는 멍게가 더 맛있어요
시락국도 일품",4년 전
1,주인장인심이야박합니다 어디서오셨어요 묻길래친절한줄...반찬리필안됩니다 더달라고하지마세요 오만원치먹고빈정상했어요,6년 전
1,"국도 차고 생선구이도 차가움
기본음식을 다해놓고 내주기만하는 페스트푸드",1년 전
3,멍게비빔밥 굴전은 좋았슴 써비스 아쉽고 ㅎ,2년 전
4,"비가 내려 일정 일부 취소하고 통영 장방식당으로
성개비빔밥 멍게비빔밥 통칼치구이 맛잇게 먹음",4년 전
1,"생선 다 탐.일하는 사람이 결근을 했는지 진짜 정신이 없음.그래서 효율 ,음식 퀄 다 떨어짐
성질머리 나쁜 사람은 고함칠듯한집",2년 전
3,전반적으로 좀 짰지만 정성 어린 집밥을 먹어볼 수 있습니다 회무침이 맛있어요,5년 전
5,"거제도 갈때마다 들려서 먹는집
깔끔하고 다 맛있어요",2년 전
3,평범한 생선구이 식당입니다. 가볍게 점심 한끼를 즐길 수 있습니다,5달 전
4,"아침 식사를 위해 방문 하였음~~ 손님이 많아  메뉴 주문하고 앉아서 30분 웨이팅함
생선구이 간이 기막힘~ 밑반찬은 화려 하지 않지만 로컬 식당에서만 느낄수 있는 반찬으로 구성되어 있다... 성게 비빔밥 괜찮음~ 사장님이 친절 하심~~",2년 전
5,"성게비빔밥, 멍게비빔밥 두 종류 주문해서 먹었어요. 가격은 저렴하지 않지만 진짜 맛있어요! 반찬도 정갈하고 맛나요^^ 특히 멸치회무침이 정말 맛있더라구요. 단품 메뉴 있었으면 또 시켜 먹었을 것 같아요. 사장님도 친절하시고요. 에어컨이 어서 고쳐졌으면 좋겠어요.",4년 전
5,몇년전에 멍게비빔밥을 먹고 짜고 비려서 실망했었는데. 장방식당에서 제대로된 멍게비빔밥을 맛봤어요. 정말맛있습니다. 멍게안좋아하던 사람도 맛있다고 잘먹네요. 멍게비빔밥뿐아니라 다른메뉴들도 다 맛있어요 기본찬도 맛있고,3년 전
5,"저흰 생선구이정식이랑 성게비빔밥 시켰어요.
성게는 처음 먹어보는거라 살짝 무서웠지만 먹을수록 담백하고 바다향이 느껴지는데 비리지도 않아 너무 좋았구요 생선구이는 정말 강추요 아이들과 너무 맛있고 만족스러운 한끼였어요^^사장님도 친절하세요",2년 전
5,"깔끔하고, 정갈하고, 맛있고, 가격 합리적이고, 유머와 센스가 있는 식당입니다. 만족스러웠습니다.
생선구이정식을 추천해요.

(식당 들어가면 '어디서 왔느냐'고 묻는데, 텃새 부리는 것도 다른 의도가 있는 것도 아닙니다. 계란말이에 글씨 써 주시려고 그래요 ㅋㅋ)",3년 전
4,생선구이 추천 잘 나옴,2년 전
5,밑반찬부터 음식하나하나 깔끔하고 맛있음,3년 전
3,아침식사 하기위해 십분넘게 일부러 찾아간곳..우선 아줌마 혼자서 일하고 계셨고요..말투마다 짜증을 내시더라고요..물컵찾다가 애한테 어찌나 짜증내셨던지 먹다가 입맛이 뚝 떨어지더라고요..밥먹다가 체하는줄 알았습니다..통영사람들은 원래 말투가 짜증을 내고 퉁명스럽게 말하나봐요..질떨어져서 안가는걸루 글고 성게미역국 성게 몇알 띄어놓고 거품도 안걷더내고 끓인그대로 내놓는 식당 첨 봅니다..비려서 남겨놓고 왔어요,1년 전
5,"멍게 비빔밥, 성게 비빔밤, 맛집이다!
모두들 엄지척 하기에 진짜일까?
방송출연 식당들 그간 다녀 봤어도 실망한 확율이 높았는데 이곳은 진짜 맛있다
다시 가고 싶다는 식당은 이곳이 첨이었다!",3년 전
1,"1시간 넘게 줄서서 먹었는데 변심했는지 멍게는 거의 스쳐간듯이 들어있고, 주문은 뒤죽박죽 들어온 순서대로 주문받지도 않으심..바쁘면 홀 직원을 쓰시지 혼자서 다 하시니까 손님들이 상 다 치우고 먹어야되더군요..비추입니다.",6년 전
4,계란 위에 케첩으로 내 지역을 써 준 게 인상적. 통영의 대표음식 멍게비빔밥 처음 먹어봤는데 좋음. 향긋한 것이 별미. 멸치무침 반찬이 좋았음.,6년 전
5,"성게비빔밥, 성게미역국,갈치구이 모두 너무 맛있었어요. 갈치구이가 이만원이면 제주갈치보단 좀 얇았지만 가성비최고",1년 전
5,다시 가고 싶은 곳입니다. 외관상 여기 괜찮을까...걱정이 되시겠지만...정말 맛집입니다. 지역 주민들이 이용하는 곳이라..주변에 일하시는 분이 많이 옵니다. 12시에 가세요...늦으면 자리 없어요~~1시 쯤 가실수 있으시다면~~그때 가세요~~~,3년 전
5,원래 성게를 비려서 못 먹는 저인데 유일하게 먹는 성게는 이집 성게비빔밥입니다. 진짜 맛있게 잘 먹고 갑니다! 성게비빔밥 정말 강추드립니다!,3년 전
1,"성게 들어간 국물 대신에 새우 들어간 된장국 나왔어요. 특색있지는 않아서 차라리 중앙시장쪽 12-13,000원 하는 멍게비빔밥이 나은거 같아요~
블로그에서 푸짐하게 주는거 보고 갔는데 멍게가 너무 조금 나와서 실망했어요 ㅠㅠ",5년 전
