별점,리뷰,날짜
4,"졸복국 정말좋아합니다~
학꽁치회에 호래기젖, 멸치젖 등등...반찬도 좋습니다~
현지분들처럼 초장에 식초 섞어서 찍어드시면 은근 중독성있습니다~",6년 전
5,해장 목적으로 갔는데 진짜 정말 제대로 맛있었습니당,1년 전
4,"갈치찌개 맛있게 먹고 왔습니다
밑반찬이 깔끔하니 맛있었어요",4년 전
5,소박한 시골 식당인데 맛은 소박하지 않고 진정성 있는 그런 집. 경상도 음식임을 감안하고 (나에게는 약간 짜고) 맛있게 먹은 통영 여행 마지막 식당,4년 전
4,"복국먹었어요.국물이 어찌나 맑은지~~~콩나물과 미나리, 복만 있는데 넘 시원하고 맛있어요.",2년 전
5,통영 최고의 복국집. 늘 맛있다. 식초를 뿌려먹자.,1년 전
3,생복어 지리가 게운하고 반찬이 맛있어요,2년 전
5,통영에서 아침에 해장하실때 좋아요. 시원한맛입니다. 맵거나 자극적인 맛이아닙니다.,1년 전
3,"서민 음식점, 아침 해장, 식사에 적당하고 통영 여객선터미널에서 가까워서 이용 편리함",2년 전
4,큰기대없이 방문했는데 기대이상으로 음식이 괞찬은 복집임 반찬종류 많은편 식당이 시장에 위치해서인지 신선함 단점은 가격이 조금비싼편임,3년 전
5,"통영 지인이 소개해준 복해장국집, 해장엔 최고..",1년 전
3,"복국이 좋다는 의견들이 있어 방문한곳입니다 저희가 방문시 빈자리가 거의 없이 다 차읺고 계속 손님들이 붐비는 장사  잘되는 느낌이 드네요 복국물맛은 그렇게 시원하지는 않았지만 조금 시원해보이기는 합니다 쫄복들도 많이 들어있고 다만 그 쫄복들이 냉동된것을 삶은건지 삶아서 냉동하는지는 잘 모르겠으나 껍질이 붙어있는것은 두세마리정도이고 나머진 껍질도 없는 냉동제품인듯 보입니다
언채로 썰어 나오는 맛보기 병어회는 된장과 잘 어울렸구요 파래무침등은 좋았습니다
쫄복국은 다른곳에서 수족관에 가득 차 있는 그런곳에서 먹어보고 싶네요
참 내어주는 멸치젓갈?은 넘 삭은듯하네요",2년 전
4,친절하고 음식 맛있어요,2년 전
3,음식 맛있게 참 잘 먹었어요. 분위기는 별로지만 음식은 잘하는 거 같아요. 다음에 또 한 번 또 가고 싶네요.,1년 전
3,무난무난한 실패없는 시원한 복어국맛,1년 전
5,"정말 시원하고맛있는
해장국입니다.",1년 전
5,국물맛 좋음. 졸복5-6마리들어있음,2년 전
5,첫맛에 반할 맛...지리로는 시원하고.중간에 다데기 넣어 먹으니  깔끔한 맛.,6년 전
5,복국이 너무 맑고 맛있었어요 어린 저도 먹을 수 있을 만큼 맛있습니다. 그리고 항상 기본 제공하는 생선회는 매일 바뀌어요. 또 통영으로 여행오면 또 오고 싶어요,4년 전
5,시원칼칼하니 맛있엇어요 해장으로일품이네요,3년 전
3,"저렴한가격에 생선도 나옴.
다만 아저씨 손님이 많아서 시끄러움",3년 전
5,시원하고 맛있는 복국 깔끔한 반찬. 근데 지리에 다대기는 넣지 않는것을 추천.,1년 전
5,정말 시원하고 맛나요^^,6년 전
5,통영출장으로가서점심으로~국물이참시원함,1년 전
3,해초비빔밥집인데 욕지도 이웃 우도라는섬에 살면서 민박집을 경영하는 경험으로 서호시장에 식당을 개업을 했는데 미역국에 생선구이가 나오지만 1인분에 15000원은 좀 비싸게 느껴지네요.,1년 전
5,"대박입니다. 생생정보 전설의 맛집 다운 최고의 복지리, 복매운탕",5년 전
4,"요사이 혼자 식당 가기가 좀 , 눈치도 보이고
어떤곳은 혼자 온다고 ????  하고.
여기는 아침 6시20분경 갔는대도 아주머니까 너무 친절하게 맞아 주시네요. 먹고 나오는대 ""좋은 여행되세요""하네요. 맛은 두번째이고 다음에도 통영오면 꼭 한끼는 여기서 먹자고 약속했네요..
사진을 못찍었네요. 그리고 맛은 없다는 게 아닙니다.",2년 전
5,"Hi i'm kong

나 가다 나폴리 한국의
나 숙취 전날 먹었다 다량의 술

But 나의 친구 데려가다 부일

졸..복국? 쪼..쫄복국? 먹었다

신세계 마치 나의 기분 이마트

깼다 술 다시 먹으러간다 술",3년 전
4,졸복국이 맛있다고해서 갔는데 정말 맛있어요. 반찬도 깔끔하고 막걸리는 메뉴에 없는데 많이들 주문 한답니다,3년 전
1,1978년도 개업해서 2대째 가업을 이어가고있는 진정한 복국의 역사를 가진 집입니다. 시원한 졸복지리  매운탕이 주메뉴이구요. 세상어디에도 맛볼수없는 시원함을 느낄 수 있어요.새벽 4시30분부터 영업시작이구요.대신 저녁은 5시이전에 마칩니다. 맛있고 시원한 통영의 맛을 느끼시려면 부일식당으로 오세요.,6년 전
4,영업시간 마치기  한시간전에 들어가게되어 찜은 먹어보지 못했지만 탕은  맛있더군요  처음 먹어보는 애들도 잘먹었구요 나중에다시 방문하면 찜도 먹어보고 싶네요,4년 전
5,쫄복 국물은... 깔끔하다~~~,3년 전
4,"쫄복집으로최고
오후3시반까지 영업",1년 전
3,"졸복국을 아침식사로 먹었는데 작은졸복이 두마리인가 세마리 들어있어 국물외엔 먹을게 없어요
반찬은 맛들이별로없어 비추합니다
졸복지리 13000원 졸복매운탕 15000원",3년 전
5,"쫄복 전문입니다. 시원하고 깔끔합니다. 찬도 정갈하게 나오구요. 직접만드신다는 멸치젓, 호래기젓갈도 좋았습니다",5년 전
5,아침에 해장하기 너무 좋아요,4년 전
4,"근처에서 유명한 분소식당보다 졸복국은 더 맛있습니다. 시간이 늦어 다른 식당이 문닫아 어쩔 수 없이 갔는데, 맛집을 찾은 것 같아 다행이었습니다.",6년 전
5,복어찜요리 정말 맛있습니다 서호시장 안쪽에 자리잡고있으며 가격대비 싸고 맛있어요^^,4년 전
5,항상 다니는 식당~국물이 끝내줌~^^,4년 전
5,"매번 종류가 다른 추가 '회'도 주시고
졸복국이 맛있는건 당연하였으며
친절해서 다시 가겠습니다.  😀…",3년 전
4,"복국.. 역시 통영은 맛나다
국물에 식초..1차 국물
식초.다대기 로 2차 국물..
밑반찬 깔끔  좋아요..^^

방문의사..있음",4년 전
5,국물 좋고 시원해요. 졸복에 지느러미만 띠어냈으면 더 좋았을듯요,3년 전
5,노포집 분위기고 쫄복 부드럽고 맛있어요,1년 전
