statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
양산유탑유블레스스카이뷰,KL002507,05,02,광주광역시 북구 하서로 384,null,지하2층주차장,24시간 이용가능,35.20923,126.87449,KL,클린일렉스,클린일렉스,1811-1350,1,20250430005414,20240319235632,20240320031652,,,7,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
오치금호타운,KL002508,01,02,광주광역시 북구 서하로233번길 50,null,101동 지하주차장.103동 지상주차장,24시간 이용가능,35.18946,126.90639,KL,클린일렉스,클린일렉스,1811-1350,2,20250514060704,20250503232628,20250504040133,,,14,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
오치금호타운,KL002508,02,02,광주광역시 북구 서하로233번길 50,null,101동 지하주차장.103동 지상주차장,24시간 이용가능,35.18946,126.90639,KL,클린일렉스,클린일렉스,1811-1350,2,20250508215904,20250501120505,20250501173159,,,14,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
오치금호타운,KL002508,03,02,광주광역시 북구 서하로233번길 50,null,101동 지하주차장.103동 지상주차장,24시간 이용가능,35.18946,126.90639,KL,클린일렉스,클린일렉스,1811-1350,2,20250514015704,20250513171331,20250514014143,,,7,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
오치금호타운,KL002508,04,02,광주광역시 북구 서하로233번길 50,null,101동 지하주차장.103동 지상주차장,24시간 이용가능,35.18946,126.90639,KL,클린일렉스,클린일렉스,1811-1350,1,20250430014006,20241015142026,20241015150041,,,7,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
일곡1차현대아파트,KL002510,01,02,광주광역시 북구 일곡로 100-1,null,"지하주차장 20번 기둥,",24시간 이용가능,35.20899,126.89957,KL,클린일렉스,클린일렉스,1811-1350,2,20250514222304,20250514183941,20250514221748,,,14,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
일곡1차현대아파트,KL002510,02,02,광주광역시 북구 일곡로 100-1,null,"지하주차장 20번 기둥,",24시간 이용가능,35.20899,126.89957,KL,클린일렉스,클린일렉스,1811-1350,3,20250515103605,20250515103605,20250514134343,20250515101523,,14,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
일곡1차현대아파트,KL002510,03,02,광주광역시 북구 일곡로 100-1,null,"지하주차장 20번 기둥,",24시간 이용가능,35.20899,126.89957,KL,클린일렉스,클린일렉스,1811-1350,2,20250513080304,20250513062005,20250513080136,,,7,단독,29,29170,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,01,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250514222903,20250514194444,20250514222331,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,02,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250515085304,20250514182013,20250515085230,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,03,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250514015904,20250513163229,20250514015306,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,04,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250513104104,20250513043155,20250513095816,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,05,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250515080604,20250513181247,20250513220908,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
