statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
지리산국립공원 중산리주차장,ME181201,02,06,경상남도 산청군 시천면 중산리 619-12,null,null,24시간 이용가능,35.303312246,127.74945108,ME,환경부,환경부,1661-9408,9,20250117133000,20231120163344,20231120170129,,,50,단독,48,48860,D0,D001,Y,,N,,N,,N,2018,경상남도
지리산국립공원 쌍계사 주차장,ME181202,01,06,경상남도 하동군 화개면 용강리 400-5,null,null,24시간 이용가능,35.2305680,127.6422641,ME,환경부,환경부,1661-9408,2,20250515155212,20250513114109,20250513115920,,,50,단독,48,48850,D0,D001,Y,,N,,N,,N,2018,경상남도
지리산국립공원 쌍계사 주차장,ME181202,02,06,경상남도 하동군 화개면 용강리 400-5,null,null,24시간 이용가능,35.2305680,127.6422641,ME,환경부,환경부,1661-9408,2,20250515155704,20250511075343,20250511083603,,,50,단독,48,48850,D0,D001,Y,,N,,N,,N,2018,경상남도
한려해상국립공원사무소 노량분소,ME181203,01,06,경상남도 남해군 설천면 노량리 410-36,null,null,24시간 이용가능,34.939704,127.875309,ME,환경부,환경부,1661-9408,2,20250515155430,20250514121948,20250514123420,,,50,단독,48,48840,A0,A003,Y,,N,,N,,N,2018,경상남도
한려해상국립공원사무소 노량분소,ME181203,02,06,경상남도 남해군 설천면 노량리 410-36,null,null,24시간 이용가능,34.939704,127.875309,ME,환경부,환경부,1661-9408,2,20250515155307,20250513160513,20250513161134,,,50,단독,48,48840,A0,A003,Y,,N,,N,,N,2018,경상남도
한려해상국립공원사무소 금산분소,ME181204,01,06,경상남도 남해군 이동면 보리암로 287,null,null,24시간 이용가능,34.773405,127.987807,ME,환경부,환경부,1661-9408,2,20250515155324,20250511130625,20250511134945,,,50,단독,48,48840,A0,A003,Y,,N,,N,,N,2018,경상남도
한려해상국립공원사무소 금산분소,ME181204,02,06,경상남도 남해군 이동면 보리암로 287,null,null,24시간 이용가능,34.773405,127.987807,ME,환경부,환경부,1661-9408,2,20250515155311,20250508154029,20250508155739,,,50,단독,48,48840,A0,A003,Y,,N,,N,,N,2018,경상남도
통도호텔,ME181212,01,06,경상남도 양산시 신평강변8길 11,null,null,24시간 이용가능,35.4933035,129.0836632,ME,환경부,환경부,1661-9408,4,20250515155511,20250419160046,20250419161855,,,50,단독,48,48330,E0,E003,Y,,N,,N,,N,2018,경상남도
포유주유소,ME181213,01,06,경상남도 양산시 어곡터널로40,null,null,24시간 이용가능,35.375148,129.031419,ME,환경부,환경부,1661-9408,9,20250117133000,20220812105112,20220812105921,,,50,단독,48,48330,E0,E007,Y,,N,,N,,N,2018,경상남도
S-oil 물금주유소,ME181214,01,06,경상남도 양산시 물금읍 황산로501,null,null,24시간 이용가능,35.319283,128.994106,ME,환경부,환경부,1661-9408,2,20250515155332,20250515120025,20250515120234,,,50,단독,48,48330,E0,E007,Y,,N,,N,,N,2018,경상남도
남광석유판매,ME181219,01,06,경상남도 창원시 의창구 창원대로314,null,null,24시간 이용가능,35.2378687,128.6340877,ME,환경부,환경부,1661-9408,2,20250515155323,20250514142249,20250514145530,,,50,단독,48,48120,E0,E007,Y,,N,,N,,N,2018,경상남도
중앙모터스,ME181220,01,06,경상남도 창원시 의창구 소계로 33,null,null,24시간 이용가능,35.25481,128.603051,ME,환경부,환경부,1661-9408,2,20250515155257,20250515031932,20250515035739,,,50,단독,48,48120,F0,F002,Y,,N,,N,,N,2018,경상남도
합천관광휴게소,ME181221,01,06,경상남도 합천군 쌍백면 쌍백중앙로162-8,null,null,24시간 이용가능,35.450210655,128.14442996,ME,환경부,환경부,1661-9408,2,20250515155439,20250515122715,20250515130809,,,50,단독,48,48890,C0,C002,Y,,N,,N,,N,2018,경상남도
