statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
태화강엑슬루타워,PW011123,05,02,울산광역시 남구 봉월로 167,null,null,24시간 이용가능,35.548216859623,129.3074672767,PW,파워큐브,파워큐브,1833-8017,2,20250515074511,20250514205052,20250515074207,,,7,,31,31140,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,01,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,3,20250515144409,20250515144409,20250515032239,20250515144221,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,02,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,2,20250515082011,20250514190714,20250514220737,,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,03,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,2,20250515084110,20250514232917,20250515064453,,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,04,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,2,20250515083109,20250514180224,20250515034807,,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,05,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,3,20250515153408,20250515153408,20250514215414,20250515152935,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,06,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,3,20250514181910,20250514181910,20250513225855,20250514181447,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,07,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,2,20250515082609,20250514173524,20250514222053,,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,08,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,2,20250515075009,20250515004027,20250515074603,,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
양우내안애더퍼스트아파트,PW011128,09,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,3,20250515152910,20250515152910,20250515143557,20250515152749,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
