별점,리뷰,날짜
5,"오전 9시반쯤 갔는데 10분 정도 기다린 후 들어갔습니다. 식사하고 나와보니 10여명이 기다리고 있네요. 시락국 가격이 6천원인데 반찬이 10여종류 이상 됩니다. 국물이 정말 시원하고 맛있습니다
전날 술드신 분들은 해장 여기서 하세요!!!
6천원 받아서 남을까싶은 곳 입니다.
반찬은 간이 좀 쎄서 심심한거 좋아하는 분은 실망할 수도 있습니다.
그리고 반찬통이 식탁 가운데에 늘어서 있고 뷔페식이라서 원하는 반찬을 덜어먹는 시스템이고 자리도 좁아서 코로나로 민감하신분들은 가지 않는게 좋을듯 합니다. (식사시 이야기 금지)
하지만 그것을 감안하고라도 통영에 왔으면 들를만한 곳 입니다",2년 전
4,부담없는 가격으로 다양한 반찬과 장어육수 시락국을 맛볼수 있다. 자리가 협소하고 회전이 빠른편이라서 아이가 있는 손님은 다소 불편할 수도 있다.,5년 전
5,"맑은듯 진한 국물에 무한 리필이 가능한 시락국 밥집
장어 비린내를 잡아줄 향신료를 살짝 뿌리니 너무 맛있었다. 반찬들도 깔끔하고 맛나다. 현금 결제를 마치면 주시는 땅콩캬라멜과 요구르트까지 맛있다ㅋㅋ",4년 전
5,"가성비좋고 시락국이 추어탕먹은것처럼 든든하네요
전날먹은 술이 다 해장되어 속이 다 풀려버려요
예전에는 국밥먹었는데 요즘은 방문하면 따로국밥으로 먹어요
사장님  인심좋으셔서 국좀 더달라고 하면 첨처럼 리필해주셔서 너무 고맙고 남기면 죄송해서 다먹고 하루종일 배부른 느낌으로 여행 다녔네요",5년 전
4,"주차없음
식객 허영만님 왔던곳
주변에 흔히 보이는 한식뷔페정도로 생각하면 안됨
네이버 다음 등에는 4시30분부터 오픈이라곤 하지만
반찬준비하고 머하고하면
7시정도가 안전하므로 참고하시길
시락국은 생선베이스 시래기국이므로 호불호있음
코로나와는 안맞는 식사간격이므로 참고",3년 전
2,"칼칼하고 찐득한 맛의 국물은 좋았다.
하지만 뷔폐식이라 한 반찬들이 다소 아쉬웠다.
깻잎?콩잎 장아찌는 흙내가 약간나고 마늘짱아찌는 삶은것 처럼 푸석했다.
반찬때문에 1인 6천원의 식사인데 아쉬윰을 남기고 리뷰함.",3년 전
3,"맛이 정말 오묘해요. 맛있어요!!
그런데 뭐랄까 이게.. 아 말로 표현하기 애매한 뭔가 고소하면서.. 시원하기도 하고.. 개운한 맛도 나고..? 일단 드셔보세요!!!

맛은 정말 괜찮은데 가게가 정말 좁고 옆 사람들이랑 다닥다닥 붙어서 먹어야 하는 건 좀 안 좋아요. 그렇다고 넓은데서 먹으면 이런 맛이 안 날 것 같기도 하고..

뷔페식으로 반찬을 마음대로 덜어 먹을 수 있어요. 반찬이 전반적으로 다 맛이 좋아요. 하지만 반찬 덮개가 없고 사람들 왔다갔다 하는 곳에 반찬을 둬서 위생이 조금 걱정돼요.",3년 전
1,"좁고 더럽고 추집고 맛도 희안하고.
시락국인지 장어국인지 구분이 안가요.
전체작으로 간이 세고 반찬수는 많지만 침이 무지 튈 것 같은?위치에 있어서 두번은 안갈 것 같아요.",2년 전
2,"무한리필같은식이여서 다먹으면 또 먹을 수 있어서 좋습니다. 국물 리필할때 끓여놓은걸주는게 아니라 처음줄때처럼 다시새로 끓여서 줍니다. 그리고 드실때 반찬남기지 마세요ㅋㅋ 옆팀이 반찬남겨서 엄청혼났고, 서비스가 사실 별로입니다. 굳이 찾아가서 꼭 먹을정도의 맛은 아닙니다.    (뭐 어느맛집이나 그렇게 느껴지긴하지만요) 카드결제 안된다는거 알아두시면 될거같네요.",6년 전
5,진한 장어탕 국물과 다양하면서 맛있는 반찬들이 인상적이었습니다. 사장님이 다른 반찬도 맛있다면서 추천해주시던게 기억나네요. 반찬이 정말 다양한데 다 맛있고 가격도 착합니다.,5년 전
4,4개는 쫌 그렇고 4개반은 된다. 평균이상의 맛이다. 좁은 공간이지만 여름철엔 에어컨이 풀가동이다. 방아잎은 평소 기호에 밎더라도 신중히 넣자~~ 나도 방아잎을 좋아하지만 여기서는 쉽지 않았다,6년 전
