별점,리뷰,날짜
4,맛있음. 충무김밥은 여기서만 먹음. 충무김밥 다 거기서거기에 맛도 별로라고 생각했는데 아니었음. 원래 할머니께서 하실땐 계란후라이도 주셨는데 얌체같은 것들이 세명와서 2인분 시키고 서비스로 주는 계란후라이는 세개 달라고 하고 다먹고 또 달라고 하는등 진상들이 너무 많아서 그만두셨다고 했음. 지금은 베트남인이 가게를 인수해서 운영하는 것으로 알고있음. 그래도 맛은 통영내 웬만한 가게보다 나음,1년 전
3,"통영에 가면 왠지 먹어야 할 것 같아서 사먹기는 하는데, 개인적으로 그냥 김밥을 사먹을 걸 하는 생각을 했어요.^^;",9달 전
5,포장만 되는데 기대이상으로 맛있게 먹었어요,6달 전
5,"충무김밥의 핵심은 어묵, 오징어 무침과 석박지인데 정말 맛있습니다. 석박지는 적당히 익어 단맛과 시큼한 맛이 절묘하게 어우러져 김밥과 먹기에 최고입니다. 오징어, 어묵도 짜지 않습니다. 다만 무조건 2인분을 시켜야하는 불편함이 있습니다.",5년 전
4,유명한 한일보단 더 깊은맛. 꼭 충무김밥을 먹으려면 여기를 추천....단 예전같이 오징어무침이 많지 않고 어묵이 많아진것이 아쉽다. 그래도 작은 맛있는 오징어를 사용한다!,6년 전
5,"충무김밥을 좋아하는 관광객 입장에서 평판이 좋은 여러 매장중에서 아직까지는 풍화가 가장 마음에 드네요. 특히, 석박지&무침이 덜 자극적이에요.",3년 전
3,보통입니다..서울의 충무김밥과 크게 다르지 않음..계란후라이 없습니다. 양도 많지 않습니다..김밥 보다는 반찬이 더 양을 많이 주네요..가격ㄷᆢ 최근에 인상되었습니다..2인분에 9천원 이지만 혼자서 먹어야 배부름..,8년 전
4,"심심한 맛이라 양념된 밥과 김에 새콤달콤한 맛이 강한 무침을 기대했다면 실망할 맛입니다. 그점을 감안하고 먹으면 괜찮은 편 입니다.
무김치는 적당히 묵어 새콤하게 톡 쏘는 맛이 일품입니다만.. 한편 너무나 올라버린 오징어 덕분에 오징어무침에 어묵이 많은건 아쉽네요.",6년 전
5,"우린 통영가면 이집충무김밥밖에 안먹음.
된장국도 맛남. 애들이 좋아함
중앙시장주변 가게들은 비싸고 싸가지없고 돈독이 올라서 이제 절대안감. 풍화김밥강추",3년 전
4,"20140122 방문
통영 鎭山 미륵산 오르는 길
정상에서 먹을 지역막걸리 한 병과
풍화김밥에서 충무김밥을 주문한다
낚시꾼, 등산객에게 이미 널리 알려진 소문난 곳
충무김밥과 시락국까지 매끈하고 깨끗하게 포장해 준다
충무김밥은 어디서 사나 맛이 엇비슷하다
크게 '이거다!' 다른맛을 느끼지 못한다
저마다 정성으로 만드신 분들께는 죄송한 말이다
뚱보할매김밥, 한일김밥, 풍화김밥 등이 이름난 곳
이번엔 풍화김밥을 맛본다
특별한 맛이 있으려나 기대감이 든다

미륵산 정상데크에서 먹는 풍화김밥은 꿀맛!
등산 후 정상에서 먹는 음식이니
돌을 씹어 넘긴다 해도 달디달겠지
통영의 지역막걸리인 '광도탁주'도 곁들였다",7년 전
3,"이전에(10년전, 3~4년전) 2번정도 다녀갔을땐 정말 맛있게 먹었었는데,  이번엔 그냥 평범하네요.
맛집하나 잃은듯해서 많이 아쉽습니다.",3년 전
2,"포장은 2인분부터 가능하다고 하여 혼자 갔지만 어쩔수 없이 2인분 구입.
오징어 양이 매우 적습니다
깍두기는 그럭저럭 맛있는것 같아요
그러나 전체적으로 특별한 맛은 없어 보입니다",6년 전
3,"오징어무침이 아니고 오뎅무침임
통영인데 왜 서울보다 오징어를 아낄까요?
우리동네에선 6천원에 오뎅없이 오징어무침만 주고 밥도 참기름에 비벼서 말아줌. 한마디로 통영보다 서울이 맛있다는 것 ㅋㅋ
풍화 먹을만은 한데 포장시엔 참기름을 안주니까 밥이 좀 맹맹해요 ㅋ",5년 전
1,"통영까지왓으니 충무김밥 먹어보자 다르겟지하고 사봤는데 ..2인분 이상 사야하며 .. 2인분이 1인분 같은영은 뭔지... ㅋㅋㅋ 양에 다시한번 놀라고, 대체 뭐가 다른맛인건지 ... 특출나게 깍두기가 맛잇지도않고 오징어오뎅볶음도 맛이없고 대체왜 이가격인지를 모르겠네요...? 가성비도 떨어지고 .. 유명한곳을 골라서 갓던데 두번다시 통영 충무김밥은 바이바이.. 진심 추천해주고싶지않네요 원래후기를 잘 안쓰는데 진심 화가나네요18",3년 전
5,"통영에 있는 충무김밥 파는 집 중에는 가장 맛난집.
통영에서 놀다가 올라가는 날 새벽에 포장해서 서울 올라오면
부부가 하루 종일 이거만 먹는...",4년 전
4,"충무김밥. 기름장에 찍어먹는 맛이좋음.
충무김밥자체를 좋아하지는 않으나, 궁금하다면 먹어볼만한 맛. 석박지나 어묵무침도 깔끔한맛",6년 전
4,"관광객보다 현지인들이 꾸준히 찾고 알려진 충무김밥 맛집입니다. 다만 주인(한국인)은 보이지 않고 매번 갈때마다 외국인만 있는게 아쉽습니
다",4년 전
5,"밥맛 괜찮고, 석박지 익음도 괜찮고, 오징어채 짠 정도도 좋습니다. 단 2인분이상만 포장되는 점은 혼자가는 사람에게는 불편하네요.",5년 전
2,"오징어 반찬이적고 오뎅무침만~
무우김치는 너무달고~
옛날 김밥맛 안남~많이 실망.
손님 들이 자주찾을수 있도록 많이개발이
되었음 좋겠습니다.",6년 전
5,"충무김밥을 제일 잘하는집입니다.
특히 뜨끈한 시락국과 오징어무침  석박지는 단연 최고죠.이집만 갑니다.ㅎㅎ",3년 전
5,충무김밥 본연의 맛을 유지하고 있으며 실내식사시 주는  국물도  멸치육수로 만들어진 된장국 좋네요,4년 전
2,무말랭이와 오징어를 기대했더니 왠 오뎅? 김밥은 평범... 같이나온 깍두기가 제일 맛있음. 2인이상만 주문받으며 설렁탕만 생각나게함,4년 전
4,"맛의 변화가 없이 레시피 유지하고 있는 곳
일단. 맛있음
단점
일인분은 안판답니다
요즘 오징어가 양이적음 2017.6월 현재
1호점 2호점 있음 2호점은 거의24시긴 영업힙니다",7년 전
5,"맛 그대로네여 ㅋㅋㅋ 예전 아빠 따라 갯바위 갈때 그맛 그대로. 10년전인데 아직도 장사를 하시다니 ㅋㅋㅋ

근데 시래기국인가? 거서 멸치맛 나는건 좀 별루 ㅋㅋㅋㅋㅋㅋㅋ",4년 전
5,"충무김밥의 최고봉이라 장담합니다~!!!
사이드로 같이 나오는 기름장~
신의 한수입니다~!!!! 깜~놀 했습니다~^^
완~전~추~천~!!!
지~존~맛~탱~!!!
단~일~메~뉴~!!!
맛집입니다~!!!",6년 전
5,충무김밥은 충무서 먹어야해요! 시락국도 맛있고 피크닉용으로 좋아요,2년 전
5,충무김밥이 왜맛있는지 알게하는집,6년 전
5,24시간 하는 식당(사장님 쉬는날 빼고),6달 전
3,역시 우린 충무김밥은 소소함,5년 전
5,근래 가격을 많이 올렸으나 맛은 최고임,6년 전
4,충무김밥 가격도 착하고 맛있었어요.  사람들이 많이 찾는 이유가 있어요.,2년 전
4,"충무김밥의 대표적인 업소로써 맛이 담백하고,서비스가 빠르다.",3년 전
1,"포장2인분은 이해가 되나
먹구 가는것도 2인분부터면 새벽에 배타러가는 사람들은 어떻게 합니까!
통영 갈때마다 갔었는데 가기가 싫어졌습니다",3년 전
5,"이집에 반찬이맛있어요
시락국도 괜찮고 춤무김밥이거기서거긴데 반찬에서 확~차이납니다~",6년 전
4,된장국 석박지가 맛있당ㅋ,5년 전
5,깍두기 맛있어요 충무김밥도 오징어랑 어묵이랑 잘어울려서 맛남!,4년 전
3,맛은 있지만 1인분은 제공하지않는 야박한가계,5년 전
4,"저렴한 가격에 맛있게 먹을 수 있다
시락국까지",11달 전
3,흔히 맛 볼 수 있는 딱 그 맛,5년 전
1,"통영사람이라서 자주먹는편인데
저번에는 김밥에 머리카락나오고
오늘은 시락국에 머리카락나오고
신경좀 써야 겠어요
밥맛떨어져서 다버림",3년 전
4,비싼감이 없지않아 있지만 사장님과 종업원 분들도 친절하시고 맛도 좋았어요,5년 전
5,"가격저렴 변함없는맛 충무김밥의 원조입니다.
어릴적부터 다녔던곳",4년 전
5,"정말 맛집이네요, 충무김밥 정말 맛있어요, 로컬맛집입다",4년 전
4,맛있으니 간식으러 추천,2년 전
1,초심을 잃었다. 인터넷 소문으로 2호점까지 생기고 나더니 변해버렸다. 1인분은 안파니 혼자가는 여행자는 헛걸음 마시길.,9년 전
1,비추예요. 음식의 상당부분은 서비스인데 서비스가 엉망입니다. 맛도 달달해요,6년 전
1,"유명하다고해서 가봤는데 별로네요.
맛도 서비스도..다시는 안갈거같네요",5년 전
5,친절하고 맛있어요,4년 전
5,다른곳보다 반찬도 많이주고  시락국도 맛나요~포장시 국묵도주네요,7년 전
5,"아직까지는 맛을 유지하고 있는 충무김밥.
가격도 5천원(1인분)으로 착합니다.",6년 전
3,6년만에 다시 갔는데 그냥그렇네요 예전에 엄청 맛있게 먹은 기억이 있었는데...,4년 전
4,보통 맛입니다. 가격은 1인분에 5천원이라 만족합니다,4년 전
5,맛집입니다 충무김밥에 참기름 찍어먹어서 맛있고 된장국이 나오는데 뜨끈하고 신원합니다,5년 전
3,"충무김밥 단일메뉴
호불호가 갈리는 맛이에요
아이중 안 먹는 아이가 있음  단일메뉴라 애매해요",5년 전
5,현지인 전용 김밥집. 맛있음  석박지를 유일하게잘하는곳,5년 전
5,진짜 석박지가 감동이었어요 저 원래 깍두기도 싫어하는 사람인데 말이쥬..,5년 전
3,정초에갔었는데 주인이없어서 알바가만들어줘서 아쉬웠어요 맛은 무난해요,7년 전
5,최고의 충무김밥 20년 넘게 단골인것같네요,6년 전
5,충무김밥이 맛있는집.. 이집 단골 10여년..,5년 전
5,기름장에 찍어먹는 충무김밥과 어우러져나오는 깍뚜기 그리고 오징어와어묵볶음이 일품입니다,4년 전
4,24시 충무김밥집.맛은 주안보다 맛나요.,5년 전
4,먹어본 충무김밥집중에 석박지가 젤 맛나요~~,4년 전
5,통영현지인들이 가장 많이 찾는 충무김밥집이며 서호시장과 통영항여객터미널 입구에 위치함,6년 전
4,통영갈때마다 먹곤했는데 예전맛이아님 시래국너무짜요,3년 전
4,"포장밖에 안되네요~
맛은 최고~",3년 전
2,"매장내 식사 안되서 별로임
1인 5500원",2년 전
5,"통영 충무김밥집 중에 원탑이라고 생각합니다. 특히 어묵, 오징어 무침은 JMT",5년 전
3,"김치가 딴 곳보다 큰 사이즈로 성인도 먹기 불편함,",6년 전
1,충무김밥은 역시 맛없음. 2인분씩 판매,4년 전
5,통영 충무김밥  유명한 집  맛도 좋고,6년 전
2,"전에 보다 맛도 없고 가격도 5천으로 인상
하여튼 별로였음",5년 전
5,"오랜 전통을 유지하고 있는 통영 전통김밥,원이름 충무김밥",5년 전
5,처음 와봤는데 저만 이런 맛집을 몰랐네요 존맛탱..☆,7년 전
4,뭐 다른데는 안먹어봣지만 그근처 충무김밥은 이맛일거 같음 맛잇음,7년 전
4,가격이 좀 저렴한 편이고 맛은 기본은 합니다.,7년 전
5,존맛,5년 전
5,충무김밥 찐맛집!!!!  강추!!!!!  나만알고먹고싶은집ㅋ,4년 전
5,맛있어요~~~!! 정갈하고 맛나네요,5년 전
3,보통입니다 양도적고 맛은 머 그럭저럭,4년 전
5,김치와칼국수궁합 환상적임,5년 전
4,김밥은 여기저기 대동소이하다.주차하기 곤란.,6년 전
4,친절함에 더 맛난김밥,3년 전
