별점,리뷰,날짜
5,"친절함, 맛있음, 양 넉넉함
어마어마한 양의 해물짬뽕(2인)
등심 탕수육 정말 맛있음, 고기 알참.",1년 전
4,"점심에 갔었다
절대 점심에 가는 것은 비추이다
왜냐면 너무 사람이 많아서 복잡하다
정신이 하나도 없다 그러니 점심에 가는 것은 비추한다
하얀 짬뽕을 먹었었는데
그럭저럭 괜찮았다
그치만 진한것 같진않아서
다음에 간다면 다른 걸 먹어봐야 겠다고 생각했다
주차할 공간이 없어 주차를 다른 곳에 하고 오는 것을 추천한다
시장이랑 붙어 있어서 그런가 시장을 가로 질러 쭉 가면 볼 수 있다
그냥 식당에 대놓고 티비에 나왔다고 안내가 되어 있어 쉽게 찾을 수 있을 것이다",5달 전
5,주차빼고 다 좋은집이네요,5달 전
4,"통영에서유명한 짬뽕집이라고해서 방문
짬뽕과탕수육둘다맛있었지만
흔히들아는짬뽕맛집의맛
오픈런해도대기가필수인것같고
음식이빨리나오지는않는편
회전율은빠름 그래서인지 정신이좀없음
시끌시끌
서빙해주시는분들은반찬떨어지면
알아서더필요한지물어보시고친절하신편",5달 전
1,"통영 최악의 친절도를 이 집에서 겪음.(참고로 이 집 때문에 구글맵에 처음으로 글 남김)

이 집을 갈까 맞은 편 집을 갈까 고민 중에 손님이 좀 있어 보이길래 이 집으로 감.
들어서자 마자 건네는 ""몇 명세요?""라는 주인 아주머니의 말투 속에 이미 짜증이 가득 찼음.
혼자 왔다니까 ""혼자는 여기.""라며 구석 자리 권함.

말투도 말툰데 사람 쳐다보는 눈빛이라고 해야하나...
겁나 기분 나쁨.
내가 돈을 내고 먹는 건지 돈을 받고 먹는 건지 순간 헷갈릴 정도...

원래 성격이 저런가보다 하고 넘기려 했는데 내 옆자리 네 명이 온 팀에겐 또 겁나 싹싹하게 서빙함.

'이건 뭐지? 내가 뭘 잘못했나?'라고 생각들게 할 정도였음.

나가면서 계산하는데도 분명히 내가 계산서 들고 일어서는 모습 봤으면서 자기 일만 함.
내 계산 받는 것보다 다른 테이블 치우는게 더 우선인 듯 했음.
내가 계산해달라고 하고 나서야 계산대 앞으로 감.

계산하면서도 그 띠꺼운 말투와 눈빛...
하... 생각하니까 또 짜증나네.

거기 일하는 다른 사람들은 다 친절함.
다만 그 주인 아주머니만, 그리고 그 아주머니가 나한테만 불친절을 넘어선 불쾌감을 주었을 뿐임.

이럴거면 1인 식사는 안 받는다고 하던가.
왜 돈 받고 장사하면서 이러는지 이해안감.

참고로 짬뽕 곱배기 12000원에 먹었고 내가 갔을 땐 빈자리 꽤 있었고 본래 음식을 빨리 먹는 편이라 주문한 음식만 후다닥 먹고 나왔음.
오해들 마시길......

그리고 돈 받고 음식만 파시길...
손님에게 불쾌감까지 파시진 말길 바람.
또 요즘 같은 불경기에 한 분이라도 가게에 찾아주시는 것에 감사함을 느끼시길 바람.

끝으로 통영에서의 마지막 날을 이렇게 기분 더럽게 만들어 주심에 감사함.
매해 봄마다 오는 통영이었는데 올 해를 끝으로 오지 않으려함.
생각해보니 대한민국, 아니 외국에도 좋은 곳이 많은데 왜 죽자살자 여기만 왔나 모르겠음.

뭐 두번 다시 갈 일은 없겠지만 그 불쾌감에 주저리 주저리 써 봄.
혹 혼자 가시는 분들은 생각 다시 한번 해보시길 바람.

+ 내 개인적인 감정을 넘어서 냉정하게 맛에 대해서만 말해보겠음.

나는 맵기 2단계 했음.
신라면에 청양고추 4개 썰어 넣은 딱 그정도 맵기임.
짬뽕 자체에 큰 매력이 없음.
이런 집을 줄서서 먹었다는게 이상할 정도.
또 먹다가 보면 끝에 익숙한 라면 스프 비슷한 맛도 남.(뭐 이건 내 개인적 느낌임)
양파 많이 들어감.
대왕 오징어 몸통살을 대패 삼겹살 식으로 썰어낸 살, 많이 들어감.(이런식은 처음 봄)
맨 위에 올려진 가리비는 덜 익혀서 나왔음.(반 정도 익음)
홍합은 많은데 상태들이 별로 였음. 뭐 이건 제철이 아니니 그러려니함.

내 개인적인 총평은 열라면에 시장에서 산 해물 넣어 먹는게 더 나은 듯함.
뭐 ""여행까지 왔는데 뭘 해먹냐!""라고 하신다면 가서 드시면 됨.
그런데 확실한건 여러분 사시는 집 근처 중국집 짬뽕하고 별 차이 없다라는거......",1년 전
5,"백짬뽕 맛나요
양 많아요 배불배불",2달 전
5,짬뽕 맵기 1단계 보통짬뽕맛 국물이 맵지않고 맛있어서 계속 들어감 안에 들어가는 조개류 씨알이 커서 씹는맛도 좋고 싱싱한 해물 썼다는 느낌이 들었음. 조개류말고 다른 해물들 오징어나 게는 평범함,2년 전
5,"해물 좋아하시는분한테 강추입니다.
신선해서 냄새 1도 안나네요.",1년 전
5,"1단계 짬뽕은 안매워서 애들도 잘 먹고 2단계는 신라면보다 좀 더 매운 맛이고 3단계는 안먹어봤네요 ^^
탕수육도 맛있고 해물짜장도 맛있어요",2년 전
5,"짬뽕은 2단계로 얼큰하고 국물이 맛있고
탕수육 또한 맛있어요
점심시간 피해서가서 대기없이 바로 먹었어요",1년 전
