별점,리뷰,날짜
5,"원조 시락국 주문해서 먹었어요,, 장어를 고아서 만든 국물이라 그런지 깊은 우거지국 맛!!
다양한 반찬이 즐비해 있어서 먹을만큼만 덜어서 드시면 되요~ 오래된 식당의 분위기이지만 깔끔하게 진열되어 있는 반찬이 인상적이였어요, 가격대비 맛있는 한식이였어요~ 직원분 생일이셔서 케익도 주셨답니다~ 인정 넘치는 백반같은 한식 원하시면 들러보세요~~~ : )",7년 전
4,"바다장어를 고아서 국물에 시레기를 넣어 국밥으로 먹는데 양념과 밑반찬을 뷔페처럼 자리 앞에 노인 접시에 먹을만큼 덜어 먹으면 된다.
술먹고난 다음날에 속풀이로는 좋을듯함.",4년 전
1,시락국 한그릇에 6천원 비쌉니다....ㅡㅡ반찬은 셀프식으로 이색적이지만...하긴 요즘 밥값이 올랐다쳐도...맛은 보통입니다..한번오고는 안올것 같은...근데..몰랐는데 여기말고 시장안쪽으로 들어가믄 가격도 좋고 맛도 좋다는 시락국집이 있어요!!~,5년 전
3,"기대하고 가지 마세요
시장통 뒷길 좁은 골목길 중간에 있어서 문밖에서 퍼져들어오는 젓갈냄새..

반찬통을 중간에 배치해놓은건 신기했습니다

유일한 장점은 주문 안해도 자리에 앉으면 10초만에 나오는 국밥
+사장님은 친절하셨습니다",3년 전
5,"일단 한번 잡솨봐~~~
아주 매력적입니다. 다진고추, 부추, 김가루를 넣어 먹으니 더 맛있어요. 해장용으로 따봉!",5년 전
4,지난 여행 때 정말 맛있게 먹어서 이번에 통영 도착하자마자 먹었는데 예전 맛은 아니어서 많이 아쉬워요.,1년 전
5,통영 서호시장 시락국전문점..장어육수 시락국. 6000원에 장어육수를 생각하면 괜잖은 가격이지만 시락구만 판다면 조금 비싸지만 많은 반찬들이 있기에 적당한 가격임. 맞은 물론이고 반찬들도 좋음. 1인 1주문의 단일 메뉴,3년 전
5,"시장안에있는곳이다. 메뉴는 하나밖에없어서 식당들어가자마자 주문도 안했는데 인원수에 맞게 시락국이 나온다.

비주얼만보면 정말로 별거없지만 그와 반대로 맛은 정말로 깊고 구수하다. 담백하면서도 진하다.

무엇보다 이곳은 반찬이 많다. 마음대로 담아서 먹으면 되고 전체적으로 맛있다. 통영을 다시 방문하면 또 들려서 먹고싶을정도로 마음에 드는곳이다.",4년 전
4,반찬 부페식으로 떠먹는거고 저렴하고 좋습니다. 국 진짜 맛있어요! 근데 반찬들 제입맛엔 조금 짜고 불친절해요.,4년 전
5,"해장국으로는 최고. 장어뼈를 우려낸 국물에 시래기를 넣어서 끓인 국에 각종 반찬늘 곁들여 먹으니 맛이 죽인다. 가격은 착하게 6,000원. 서울에서 2배인 12,000원에 팔아도 나는 사 먹을거다.",2년 전
