별점,리뷰,날짜
3/5,주차도 넘 협소하고 주변 먹꺼리도 불편하고 가격대비 그냥,1년
2/5,다 부족하다,3년
3/5,행복,3년
1/5,바퀴벌레 보고 깜놀,5년
5/5,좋아유 아늑하구,3년
4/5,리뷰 없음,3년
5/5,리뷰 없음,6년
