별점,리뷰,날짜
5/5,"객실에서 바라보는 바다가 너무 좋습니다
날이 좋았음 일출도 볼수있었을텐데 일출을 못본게 아쉽네요
리조트내에 편의시설이 많아 좋습니다
사우나 헬스 바디프렌드 안마의자등 유료지만 중간 시간 틈사이에 이용하면 좋을듯 합니다",2년
5/5,"객실도 무척 쾌적하고 무엇보다 오션뷰가 끝장입니다.
조식비는 별도입니다. 조식도 저는 맛나게 먹었구요~ 호텔바로 앞에 바닷길따라 산책길도 있어서 짱입니다. 저희는 가지않았지만 맨위층 19층에 인피니트실외풀이 있다고 해요~ 적극 추천입니다^^
담에 통영가게된다면 다시 방문의사 있습니다.",2년
3/5,"바닷가 전망이라 좋았습니다.
가격대비 서비스는 못 미치는것 같습니다.
통영은 게스트하우스가 잘 돼 있어서 게스트하우스로 가거나 통영금호리조트가 가격대비 좋은거 같습니다.
개인적인 의견이지만, 인피니티풀도 성수기에 유료여서 그나마 있던 메리트마저 없어진거 같아서 아쉽습니다.",2년
4/5,"2021년4월6일(화)  리조트객실 패밀리에 묵음  클린객실이라 조리안되고 욕실없고 배쓰로브가 없어서 추울것 같아 프런트에  요청했으나 리조트객실은 안된다고 함. 약간 실망  온수풀이나 아주 온수가 아니고 동향이라 그늘이 지면 아직은 수영하기에는 추웠음. 인퍼니티풀 층19층에는 라운지도 운영하고 있었는데 코로나 때문에 운영안함. 직원한명이 풀을 운영하고 있었는데 이용하는 사람이 많지 않은지 수영복을 입고 왔는데도 ""수영장 이용하실 건가요"" 하고 물어봄. 그리고 라운지나 풀바가 없어서 약간 실망. 수심은 가장 깊은 곳이 1m정도 길지만 폭이 좁아서 인퍼니티 홀 특유의 등찍는 사진각도는 안나옴. 하지만 눈으로 담을수 있는 전망은 최고. 평일이고 아직 철이 아니라서 그런지 약 2시간동안 이용하는 사람들은 우리뿐이었고 나름 좋은 시간 보냄(또하나의 단점은 락커룸이나 탈의실이 없음) 객실 탈의 해야함. 룸서비스 비싼편아니고 먹을 만할 듯. 1층 빵집은 9시 넘으면 30퍼 디스카운트. 지하1층 편의점 있고 편의점앞에는 전자렌지 2개 투숙객 자유롭게 사용가능. 베란다에서 보는 풍경 일몰은 예술. 통영에서 힐로 올라가는 스탠포드의 위치 자체가 좋은 듯. 결론 : 지금 잘 왔다 가는 듯. 인퍼니티는 정말 개인 풀처럼 온전히 누림. 치킨은 배달시켜서 앞에서 받으면 됨. 전체적인 친절도는 높으나 인퍼니티 풀 직원의 친절도가 현저히 낮아서 별2개를 뺼까말까 고민했음. 그래도 가볼만 합니다.온수수영장 추천.",4년
4/5,4.2 장마기간에 들렀던 이번뿐 아니라 통영은 늘 여유롭지만 하나라도 더 보기위해 분주하게 움직이게 됩니다.. 호텔은 깔끔하고 잘 관리되어 있고 수영장은 허전하지만 뷰가 아주 만족스럽고.. 수영장 뿐 아니라 객실에서의 뷰도 훌륭했습니다. 조식은 궁금한 맛집에 가야되서 먹어 보질 못했네요.,2년
5/5,"날씨가 흐려 수영장이 조금 추웠지만 뷰도좋고 물도 따뜻한편이에요
락스냄새없구요
리조트 객실도 깨끗합니다
다만 깔고자는 이불이.계속 뭉쳐있어서.좀.아쉬워요",3년
3/5,숙소는 2년 미만 신축이라서 깨끗했음. 에어컨 성능이 좋았음. 화장실 화장지 걸이가 지나치게 뒤쪽에 설치 되어 있어 풀어 쓸려면 허리가 아팟음. 10cm 정도만 앞으로 이동설치 한다면 좋을 것임. 샤워용 스폰지 타월이 없어 풀편했음. 주방비치 품목이 명판에 나와있는 리스트 대로 비치 되지 않았음. 꼴랑 컵 6개가 전부이다. 인덕센은 설치만 되어있고 전원은 연결되어 있지 않다. 아울러 취사금지라서 매끼니 마다 밖에 나가서 사먹거나 몇 안되는 호텔의 비싼 메뉴를 사먹어야 되서 콘도라는 단어는 이곳엔 어울리지 않음. 주방은 뭐하러 설치 했는지 차라리 콘도를 없애고 모두 호텔로 하는것이 양심적일것 같다. 호텔 앞  내륙쪽 해안가 마을이 지붕이 무너진 공가가 많아 호텔의 고급진 모습과 빈부격차상의 대조를 이룸. 리조트가 24평으로 표시되어 있으나 실평수는 13평 정도추정 협소하고 공간 활용하려면 매번 테이블을 옮겨야 되어서 테이블 옮기는 소리가 모든 객실에서 들려오는 공통 교향곡이다. 침실은 격벽으로 분리된 공간에 다소 아늑하고 별도의 TV도 설치되어 있다. 뷰가 해안쪽과 내륙쪽이 극명하게 엇갈린다 해안쪽이 더 좋다.,5년
5/5,"너무 편하고 기분좋은 휴식을 했습니다
기회가 되면 또 가고 싶네요",7달
4/5,"두번째 방문했는데 바다뷰와 조용한곳에 위치, 비교적 깔끔한 내부관리,가볍고 맛있는 조식 등 좋아요.
한가지 세면대가 구조상 앞으로 물이 흘러서 옷이 젖고 수건 보관대가 비위생적이 돼버리는...수건보관대를 물기 닿지않는 곳에 선반으로 설치하면 좋을듯...그것만 빼면 통영갈때 다시 찾을거예요~~^^",3년
4/5,"리조트에서 묵었고 방과 시설은 맘에 들었습니다. 저녁 뷔페를 먹었는데 (코로나로 특수한 경우만 가능) 어린이들이 먹을 만한 메뉴가 너무 없었네요. 국이 된장국 하나인데 그게 매움. 갈비찜도 매움. 맥주는 있는데 애들 음료수는 없음.
뷔페 장소가 협소해서 아침 조식은 10시까지인데 대기가 너무 길어서 포기.
이런 점은 앞으로 개선이 필요할 듯 싶습니다.",2년
