별점,리뷰,날짜
4/5,"사장님 친절하시고 좋은데, 바다는 안보이네요~~",3년
5/5,위치 가격 주차 모든게 발란스가 좋다,2년
5/5,일반 객실 5만원.,1년
5/5,"가성비 좋고 너무 친절하세요
조식 까지 ~~",2년
4/5,숙박시설은 좋으나 방음이 안좋습니다.,4년
5/5,깨끗한 숙박시설과 이쁜 샤워가운,5년
4/5,가격대비 성능 굿~~,11달
4/5,출장왔어요 하면   1만원  할인해줘요,6년
4/5,어느지점이나 모던한 인테리어 좋음,4년
3/5,"신축이라 깨끗하고
주인 직원 친철함",4년
5/5,침대가 편하고 숙면을 취할 수 있었다,3년
5/5,"정말 깨끗합니다
단점 너무너무 더움",3년
5/5,체인이라 깔끔하고 마인드좋음 옳다,6년
5/5,깔끔하고 루프탑이 좋습니다~,2년
3/5,깔끔하고 깨끗한 시설 굳~~,5년
4/5,사장님이 친절하시고 조식 제공됨,5년
5/5,깔끔하고 조용하니 좋았어요,5년
1/5,어둡고 눅눅해요. 모텔같아요.,3년
4/5,아침도 먹을 수 있고..,4년
5/5,청결하고 가성비대비 굳,3년
5/5,7인좋아요,5년
5/5,저렴하고 좋아요,4년
5/5,생각했던 것보다 훨씬 우수합니다.,4년
