별점,리뷰,날짜
4/5,"흠.....다좋은데!! 주차장이 너무 너무 안좋아요
주차는 손님이 알아서 야외에 주차해야해요
주차장도 따로 없어요 입실 퇴실시간되면 짐실는다고 차들이 줄서있습니다.
이부분아니면 만족합니다",7달
4/5,시설은 좀 낡았지만 탁 트인 바다조망에 요트도 체험해볼수있으며 로비아래 해수욕장이있어   물놀이도 좋고 산책로가 아름답기로 유명한곳이라 식사후 거닐기도 좋음 24시간편의점과 교촌치킨 호프집 횟집등이 주변에있어서 편리함 조식은 해산물 특색을 잘 살려 들어가있는 해산물등이 푸짐하고 구색도 괜찮음,9달
4/5,"건물이 대체적으로 오래되었음에도 깨끗합니다.
객실 만족도 최상이고요.
서비스도 최상입니다.
다만 바닷가가 바로 앞이라서 만약에 지진해일이 일어난다면 바로 물에 잠길 것 같습니다.
그런 의미에서 위치면에서는 약간 만족합니다.
그리고 비싸지 않은 가격에 잘 갔다왔습니다.",1년
5/5,"씨뷰 15층 거주  너무 좋앗어요
뒷쪽 산책길도환상",2달
3/5,객실이 생각보다 깨끗하지 않네요.,3달
4/5,"한산도 앞바다를 바라보는 전망은 가슴이 시원해짐.
요트를 즐길 수도 있고 주변에 음식점도 많아 먹을거리도 충분하고 케이블카도 가까워 다양한 관광을 할 수 있음.",9달
5/5,"마리나콘도와 제휴되어 있는 업체들이 있어서
속박과 동시에 여러가지 액티비티를 함께 할 수 있어 좋았다.
숙소가 매우 좋다고 말 못하겠고. 위치가 좋은 것도 아니나.
저렴한 가격에 많은 인원들이 이용할 수 있어서 좋았다.
1층에 편의점 및 펍이 있어서 간단하게 콘도내에서
먹거리를 즐길 수도 있다.",1년
5/5,근처에 새로생긴 리조트도 있지만 금호리조트가 분위기가 더 좋네요. 추억도 있고.,6달
3/5,"중앙난방 너무 건조하고 춥고.
방음...부족...옆방 문닫는 소리 술먹고 소리 지르는 소리..",5달
2/5,스위트디럭스 라고 속지마세요... 호텔아닙니다... 그냥 콘도예요... 조식나와서 기대했는데 딱 거기까지네요...오션뷰라고 해놓고 항구뷰로 주고 25000원 내야 바다쪽 줍니다. 그냥 15만원짜리 호텔가세요... 호텔서비스 아닙니다.처음 배정받은방은 정말 욕나오는 컨디션이라 25000원주고 바다쪽 저층으로 바꿨습니다.,11달
5/5,"다 좋은데 4,5,10인실 밖에 없어서 아쉽다ㅜ",1주
5/5,"리모델링이 되어 오랜된줄 알고 간거에 비해 쾌적하게 잘지냈습니다
오션뷰는 15,000원 추가금이 있었는데 그냥 일반뷰로 신청해도 충분히 멋졌습니다. 편의점도 있고 사우나도 투숙객으로 4500원에 뜨끈하게 목욕하니 좋았답니다.
가족이나 친한사람들끼리 많이 오시는 곳이라 오랜만에 정겨운 느낌으로 잘 보내고왔어요",1년
