별점,리뷰,날짜
4,갠적으론 너무 짜웠다 생각했는디 다른 친구들이 다 잘 먹더라구요 무난무난한거같아요,4년 전
5,국물시원하고 너무 맛있어요!,2년 전
5,칼칼한거 좋아하시는 분들이시면 해물뚝배기는 미주뚝배기 추천합니다ㅎ,6년 전
5,"통영을 간다면 다시 갈 생각이에요.
너무 비싸고 깨끗하지않은  중앙시장 횟집.불친절해서 통영이미지를 깎아내린 다찌집들보다는
정직하고 깨끗한 인상을 준 가게입니다.",2년 전
5,국물이 정말 시원하고 맛있어요,2년 전
5,메뉴가 하나인데 해산물이 엄청 다양하고 푸짐해서  한끼식사로 딱입니다!! 국물맛은 약간 양념맛이 강하지만 다양한 해산물을 드시고싶으시다면 추천해요,6년 전
1,"오늘  먹고 밥 다시 사먹었습니다   같이간 일행 15명중
1명만 먹을만 하다 하네요   제 맛 품평은
냉동해물에 수돗물넣고 고추가루  소금넣고  딱 그맛입니다
바닷물에 건져먹는 느낌입니다 지역가이드 다 알바 같네요
다 좋은평 이네요",5년 전
5,완전 맛집이예요~~너무 너무 맛있어요~~,5년 전
4,"큰 기대없이 먹기 좋은 해물탕 입니다.
집사람이랑 같이 먹었는데. 국물은 누구나 생각하는 맛 그대로고요. 맵지 않아사 아이도 먹기 가능. 2인분 시켰는데 중간사아즈 소라 2개 딱새우? 그런거 2개 작은 게 한마리 가리비2개 큰 조개 2개 작은조개 여럿.. 큰사이즈 뚝배기 가득 나왔구요. 밑반찬중에 큰조개무침이 있는대 그거 정말 맛있었어요. 일단 식당 안에 깔끔하고 평일 2시경이라 한산하게 먹었어요. 해물탕 좋아하는 집사람은 맛있다 했고.. 큰 기대했던 저는 별3개정도 집사람은 별5개.. 제 생각엔 맛3 서비스 4잠 깨끗한장소 4점 총점 3.7점정도면 나쁘지 않고 가격은 인당11000원 무조건 2인준 이상.. 입니다.",6년 전
3,"지인 추천으로 가서 먹었음. 1인분 ₩12,000원. 2인부터 주문 가능. 한그릇의 뚝배기에 나옴. 그럼 총 24000원인 셈인데 가성비는 별로임. 그냥 해물탕집에 가서 1만원 더 주고 소자 시켜서 먹는게 더 가성비 있음. 옆 테이블에 3인분짜리 봤는데 2인분과 별 차이 모르겠음. 뚝배기가 조금 더 클뿐...그냥 조개와 소라 2개 빵게한마리가 전부고 미더덕이 밑에 잔뜩있음. 국물은 좀 짠 편임. 호불호가  갈리는  곳임.",3년 전
5,시원한 해물뚝배기가 굳 통영현지인 추천맛집,4년 전
1,별하나도 아깝다. 부산에서  통영루지 타고  블로거들이  맛집이라 많이 추천하길래 갔었는데  어떻게 해물탕을 고추가루 맛만나는지.. 해물탕 그렇게 끓이기도 힘들듯  ~   남친이랑 저는 거의 먹지도 않고 일어났네요.. 옆에 테이블도 그렇고 맞은편 테이블도 다들 해물 대충 건져먹고 그냥가더라구요.. 입맛은 사람마다 틀리다지만 진짜  고추가루 탕  맛 처음이네요,5년 전
3,2년전과 차이가 많이 나네요. 국물맛은 비슷한데 해산물이 전부 싱싱하지 않아요. 손님도 별로 없고. 1층까지 줄을 섰었는데,6년 전
4,해물국물맛이 진정 좋았던 집이었어요,6년 전
5,"이집 다닌지 20년 가까이 되었다 처음
낚시 동호회 후배의 추천으로 식사하러 갔음ㆍ 처음갔을때  이곳은 통영 현지 주민만 가는 곳이었는데 지금은 많이 알려진 곳이 되었다 강력 추천을 해보는 곳이다ᆢ",3년 전
3,"예전보다 손님이 적어 웨이팅없이 식사했다. 소라를 어렵게 젖가락으로 빼내어 먹었는데 뒷부분에 모래가 씹히고 맛이 이상했다. 다른 해물과 반찬, 국물은 먹을만했다.",6년 전
5,통영가시는분은 여기꼭가세요 찐 맛집입니다,3년 전
4,단일 메뉴. 가격도 맛도 훌륭,5년 전
4,"단품 메뉴로 음식이 빨리 나옵니다.
기본이 2인 이상이라  혼자 방문하기에는 종...
맡반찬 몇가지와 해물탕에 공기밥
감탄은 아니더라도 한 끼 식사로 즐길만하고
통영 음식값이 저렴하지 않은데 비해 해물뚝배기를 11000원에 맛볼수 있으니  한번쯤 방문해보는것도 나쁘지 않습니다.
식당이 2층에 위치하고 주차장은 따로 없어  길거리를 이용하는데  저는 길건너 공영유료 주차장을 이용하였습니다.",6년 전
3,"해산물 신선한거야
두말할거 없고 오만둥이베이스
국물은 된장베이스와 함께 시원합니다
다만  건더기 메니아는 다소 부실할수도 있는 건더기에 만족하지 못하실수도 있어요",4년 전
1,"별점 5점준 새끼들 뭐냐.. 혼자 죽지 않겠다는건가?
같이 좇돼보자는거여?

미더덕이 좋았다는건 뭐냐
뚝배기중
90% 미더덕
7% 조개
2% 고추가루
1% 가리비

천장에 오징어는 왜붙여논거여 들어있지도 않은걸",5년 전
5,해물 양 푸짐하고 국물맛이 살짝 연하고 덜 맵습니다. 얼큰한거 좋아하는 분은 좀 심심할수도 있겠지만 저는 좋았어요,3년 전
4,"맛있음.
단일메뉴. 2022년 1인 12000원.
양은 많지않은편. 2인은 보통 크기 뚝배기에 가득 올려서 나옴.",3년 전
4,강렬한 맛보다는 해산물맛이 많이 느껴집니다.제가 해산물을 싫어해서 아쉽네요  그래도 맛있고 친절했습니다.,5년 전
3,"해물뚝배기는 기본 2인 1뚝배기부터 가능 하구요 1인 11,000원 입니다. 다른 뚝배기 업소에 비해 가격은 저렴한 편이지만 밑 반찬과 사이드 메뉴는 없습니다. 미주 뚝배기는 2층에 위치 하고 있어서 차량으로 이동 시 간판을  잘 보셔야 합니다.",6년 전
4,"내용이 조금 부실해졌네요
국물은 짭조름하니 맛있었지만, 내용이 부실해요
간단하게 해물뚝배기를 즐기기에는 좋은 것 같아요
무전동에 곤리식당이 반찬이 더 푸짐하긴 한 듯...",6년 전
