별점,리뷰,날짜
4,"굴요리 ~~~
코스별로 가격차이
골고루먹지못해 아쉬움.
먹는양이 작아서 큰걸시킬수없어서ㅡ",3년 전
3,맛집이라고 소문이 난 모양인데 전혀 뛰어난 솜씨라 할수 없음. 친절도 별로고...,7년 전
4,굴요리는 맛있습니다. 주로 관광이용객이 많이 들르는곳이더군요,6년 전
5,반찬도 깔끔하고 특허인 굴전도 너무 좋았습니다 아울러 굴보쌈 적극 추천합니다,4년 전
5,"삼계탕이 아주좋네요.
내용물이 든실하고 밑반찬도 좋았습니다.",1년 전
4,"굴 코스요리중 굴밥이 부드럽고
참 맛나고 좋아습니다",3년 전
4,굴요리를 다양하게 맛볼수 있어 좋았네요,2년 전
3,굴 요리 좋아하시면 좋아요 하지만 너무 굴요리만 나와요.,6년 전
3,"사장님 친절하시구 좋아요
굴맛은 쏘쏘 했네요",2년 전
4,너무 맛있어요. 엄청 친절해요. 굴요리의 끝판왕입니다.,7년 전
4,통영지역 굴음식전문식당으로 맛집다운곳이네요.,3년 전
1,가격대비  굴요리 최악  진짜 왜  맛집인지 모르겠네요   믿반찬도 너무 맛이없구,6년 전
5,코스A 굴전.굴구이.굴찜 싱싱해서 맛나네요~밑반찬도 맛나요^,3년 전
2,"가격에 비해 음식맛은 그닥. . .
a코스가 18,000원인데 15,000원만 해도될듯 하다",6년 전
4,맛은 무난하지만 단체손님 맞이 때문에 자리 안내를 오분정도 늦게 하며 뻘쭘하게 서 있어야 했고 종업원 아줌마가 더 비싼 세트를 주문하라고 거의 강권했음,7년 전
5,굴정식 강추합니다. 좀 비싼 편이지만 만족하실거에요.,5년 전
5,통영에 왔으면 굴을 모든 요리로 먹어봐야지 않을까요,4년 전
2,"관광안내소 추천으로 갔는데 반찬종류도 많지않고 맛고 별로네요
대 실망이에요",11년 전
4,굴이종류별...처음으로...맛있게...,5년 전
2,맛은 보통인데 서비스가 영...사장님 혼자 서빙하는 느낌이예요...,4년 전
4,굴많고맛있어요 굴무침대존맛,5년 전
