별점,리뷰,날짜
5,진짜 맛있어요. 곱창 냄새 하나도 안나고ㅠㅠ 최고에요.,4년 전
3,맛깔끔하구요. 잘하는집.... 통영에서 그나마 유명한 맛집(숨은 맞집). 추천....,6년 전
5,"곱창전골은 이집임!
우동사리 죤맛탱ㅜㅜ개마싯음",2년 전
5,"사랑합니다
진짜 완전 맛집 로컬위주",1년 전
1,"비추입니다
곱창량도 셀 만큼 나오고
맛도 별로네요
참으로 오랜만에 갔는데 실망만 안고 왔어요",3년 전
5,정말 맛있는 곳입니다. 전골이든 구워먹든 모든 것이 가능한!!,7년 전
5,"동내 맛집으로 인정합니다.
특히 곰삭은 김치가 최곱니다.^^",4년 전
4,냄세 없고 양념이 잘 배어 있어서 맛있다,5년 전
5,부산에서 먹으러 왔어요. 맛이 으뜸입니다.,4년 전
5,구이도 참맛있음 구이 드시고 전골 드시길,2년 전
3,"맛있는 곱창전골, 곱창이 다소 양이 적어 아쉬워요",5년 전
3,생각했던 자극적인 맛은 아니었으나 찾는 손님 많은 편. 홀보는 이모님 혼자 다 하는듯,5년 전
5,사장님 써비스도 좋으시고 음식도 넘 맛있어요.,6년 전
4,곱외에도 여러종류의 부속들이 들어있고 국물이 살짝 느끼하지만 부그럽고 매곱하며 달달합니다   밥 도둑 ㅎㅎ,6년 전
5,맛있음. 주차공간 넓음. 고기 좋음. 재방문 의사 있음.,6년 전
5,통영 3대 곱창집 중 하나,6년 전
2,"3명이서 3인분 시키면 양이턱없이
부족해 3인분 더 시켜야했는데
그래도 배가 덜찾어",3년 전
3,곱창전골 먹을만해요. 그냥동네가게느낌정도,6년 전
2,양념은ㅈ괜찮은데 곱창이 너무없음,5년 전
3,포장도하고 가서도 먹는데 맛있어요,5년 전
4,역사와 전통을 자랑함. 뱃사람들 고단함을 한잔 술로 달래주었던 곳,7년 전
5,간단히 먹기좋은 술 자리하기좋은곳,3년 전
4,곱창 맛도좋고 직원분들이 친절해요~~^^,6년 전
2,국물에다가만 먹은 느낌 재료가 너무 빈약하네요,7년 전
3,예전같이 맛도그렇고 친절하지도않음,5년 전
4,메인메뉴는 맛있는데 나머지 밑반찬은 먹을게 없어요,5년 전
4,곱창을싫어해서 잘모르겠지만 양념맛이 몹시 훌륭했음,6년 전
4,반찬도괜찬고 주차하기좋고  깨끗하고,3년 전
5,곱창전골은 여기가 베스트 ♡,5년 전
1,빵점  너무합니다  곱창전골이 아닌 양파전골입니다 빵점,5년 전
4,살짝 달지만...그래도 맛있어요,5년 전
5,곱창전골 존맛탱+소주와 최고의 궁합,5년 전
5,곱창하면 저녁무력 배속도 출출할때 소주한잔 궁합이 재격이죠.,5년 전
4,처음 갖지만  아주  좋아요^^,3년 전
3,맛은 그만그만! 곱창양이 적은듯! 오래된집,6년 전
5,너무너무 좋아요 한번 가보세요,6년 전
1,맛도 별로고 양도적고 최악이네요,6년 전
5,곱창전골 맛있어요,3년 전
5,넘 맛있었어용,6년 전
4,달콤하고 맛있어요,7년 전
2,직원 서비스 불편/가성비 나쁨 무엇보다 직원때문에 비추천,5년 전
5,전국최고라 말할수있음,4년 전
4,곱창이 잡내도 없고 싱싱함,4년 전
4,정말 맛있어요~~ㅎㅎ,7년 전
5,여긴 찐입니다 꼭 가세요,4년 전
3,항남동 있을때는 맛이더니만!,7년 전
4,저렴하게먹을수있는거에요,6년 전
4,통영서 곱창집으로 유명한 맛집,6년 전
4,곱창전골은 이집입니당ㅋㅋ,4년 전
5,녹진이 여러분들 고민하지말고~~ 고고씽!,5년 전
5,맛있게 잘 먹었습니다,4년 전
5,진짜맛있었어요,6년 전
5,다시오고싶은곳,4년 전
5,아주 맛있어요,6년 전
5,너무맛잇어서 이틀연속먹은집,5년 전
4,통영의 맛집으로 손색없다,4년 전
5,언제가도 맛있는집,3년 전
4,안짭고 맛있어요!,6년 전
4,사람들이너무많이오데예ᆢ,3년 전
5,정말맛잇어요.통영에무전동입니다.,5년 전
5,곱창전골 맛있습니다,6년 전
4,맛있어용  밥뚝딱,4년 전
5,말이 핑요 없음. 일단 좝솨봐~~,4년 전
1,"맨붕 너무비쌈
양이너무적고",6년 전
5,맛있었어요,6년 전
4,맛있네요,6년 전
5,맛있어요,2년 전
4,곱창 전골은 고성곱창에서👍👍👍…,3년 전
3,평범한맛. 양이 적음,5년 전
5,전골이 기가막힙니다,4년 전
3,싸고 맛난 곱창전문집,8년 전
3,양이 좀 적은느낌,5년 전
5,존맛탱!!통영은곶창,6년 전
5,곱창전골 강추합니다,6년 전
5,커피한잔,5년 전
4,곱창전골이 맛난듯,6년 전
4,ㄱㅊ,5년 전
5,최고,6년 전
5,아주 맛집입니다,5년 전
3,소곱창 전골 그럭 저럭,7년 전
5,가끔 가는 맛집,2년 전
1,만족합니다,3년 전
4,맛잇어요,4년 전
5,맛나요!,4년 전
5,좋아요,3년 전
5,이것이 곱창전골,7년 전
4,추천!,5년 전
4,제비추리 맛있음,6년 전
5,완전 맛남,7년 전
4,맛있습니다,5년 전
5,맛집입니다,5년 전
5,소문난 맛집,5년 전
1,너무느끼했음,5년 전
4,종갓집양곱창.,5년 전
5,맛있어요,6년 전
4,맛있음,5년 전
5,시금치귿,5년 전
5,곱창 전골,6년 전
5,맛나요,3년 전
5,좋아요,5년 전
5,매우 좋은,3달 전
3,리뷰 없음,6년 전
5,리뷰 없음,3년 전
4,리뷰 없음,5년 전
4,리뷰 없음,3달 전
3,리뷰 없음,1년 전
4,리뷰 없음,2년 전
5,리뷰 없음,4달 전
5,리뷰 없음,8달 전
4,리뷰 없음,1년 전
3,리뷰 없음,2년 전
3,리뷰 없음,2년 전
2,리뷰 없음,2년 전
4,리뷰 없음,2년 전
5,리뷰 없음,3년 전
3,리뷰 없음,3년 전
5,리뷰 없음,3년 전
5,리뷰 없음,3년 전
