id,detail_url,title,location,phrase,tags,created_at
31,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=dcfb710b-08e5-4023-a759-09662e0bf7d7&big_category=A02&mid_category=A0201&big_area=32,팔봉참살이마을,"강원 홍천군","깨끗한 공기와 자연이 가득한 힐링마을","#가족과함께, #관광지, #농촌체험, #아이와함께, #자연여행, #자연좋은곳, #자연체험, , , ","2025-03-17 12:52:10"
32,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5879fc94-8f3a-4b9b-a7d8-e005d12e6cf7&big_category=A02&mid_category=A0201&big_area=37,임실맛소,"전북 임실군",한우암소구이정육식당,"#맛집, #음식, #임실, #임실가볼만한곳, #임실여행, #임실치즈테마파크, #한우","2025-03-17 12:52:11"
33,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=04155d1c-721f-4001-ab77-0c7ed52e8feb&big_category=A02&mid_category=A0201&big_area=1,유금와당박물관,"서울 종로구","한국 와당의 역사와 시대별 변천사를 볼 수 있는 박물관","#교육, #기와지붕, #남녀노소, #문화시설, #박물관, #복합문화공간, #수도권, , , , , , , ","2025-03-17 12:52:11"
34,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b77167ac-ae1e-4b04-bf31-c198a782451d&big_category=A02&mid_category=A0201&big_area=35,남산식육식당,"경북 경산시","맛있는 소고기구이가 먹고 싶다면 방문해야 할 곳","#경산맛집, #구이, #맛집, #생고기, #소고기전문점, #안창, #육회, #음식, #토시","2025-03-17 12:52:11"
35,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=47ed8053-5238-4b21-948d-dbebdb875535&big_category=A02&mid_category=A0201&big_area=32,명월리산촌생태마을,"강원 춘천시","산 좋고 물 좋은 강원도 계곡에 위치한 힐링의 중심 명월마을","#관광지, #김장체험, #농촌체험마을, #절임배추, #춘천민박, #춘천여행","2025-03-17 12:52:11"
36,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e17c42d3-d784-41e6-9c5e-66ee04fe78a0&big_category=A02&mid_category=A0201&big_area=2,"인천 송현시장","인천 동구","먹거리가 가득한 인천의 명소","#가족여행, #나들이, #나홀로여행, #데이트코스, #먹거리, #서울근교여행, #쇼핑, , , , , , , , , , ","2025-03-17 12:52:11"
37,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=684f31c1-5a92-4149-9d32-20568dd5a36c&big_category=A02&mid_category=A0201&big_area=35,임고강변공원,"경북 영천시","바라만 봐도 시원한 폭포가 있는 곳","#관광지, #영천가족나들이, #영천공원, #영천나들이, #영천당일치기, #영천수변공원, ","2025-03-17 12:52:11"
38,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9569000b-5c98-445d-bfc3-4e605af29174&big_category=A02&mid_category=A0201&big_area=1,국제갤러리,"서울 종로구","현대미술 작가의 작품을 접할 수 있는 갤러리","#BTS, #bts여행, #bts투어, #RM, #국제갤러리, #나들이, #데이트코스, #문화시설, , , , , , , , , , ","2025-03-17 12:52:11"
39,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fff61222-8b51-40c2-9ae7-34661d9a6bba&big_category=A02&mid_category=A0201&big_area=35,먹골집,"경북 영주시","몸에 좋은 한식을 맛볼 수 있는 식당","#누룽지백숙, #백숙맛집, #버섯전골, #영주가볼만한곳, #영주맛집, #영주여행, , ","2025-03-17 12:52:11"
40,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5dd2dc95-9ea0-47f7-bb4d-ee3b6ff6157f&big_category=A02&mid_category=A0201&big_area=32,"척야산 문화수목원","강원 홍천군","척야산 일대에 조성되어 있는 수목원",#관광지,"2025-03-17 12:52:11"
41,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6e94b632-4b55-4c1a-9619-c47ca30774f6&big_category=A02&mid_category=A0201&big_area=35,해파랑공원,"경북 영덕군","동해안의 바다내음을 마시며 산책하기 좋은 공원","#경치좋은곳, #관광지, #바다경치, #바다내음, #바다산책, #산책로, #산책하기, , , , , , , ","2025-03-17 12:52:18"
42,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cbe7c6b9-13af-41fd-bd34-0a1630fa635e&big_category=A02&mid_category=A0201&big_area=1,"갤러리 미즈","서울 종로구","한국의 현대미술을 국내외에 소개하고 있는 갤러리","#갤러리미즈, #문화시설, #미술관, #미술관데이트, #실내데이트, #아트페어, , , , , , ","2025-03-17 12:52:19"
43,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=82a9dfaf-7439-44a5-96a2-fcb1cc1967a9&big_category=A02&mid_category=A0201&big_area=32,한서남궁억유적지,"강원 홍천군","남궁억 선생의 약력 및 업적에 대한 자료를 소개하고 있는 곳","#가족과함께, #관광지, #교육여행, #남녀노소, #아이와함께, #역사공부, #역사속, , , , , ","2025-03-17 12:52:19"
44,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6d9ee874-9ae3-43d9-9d0c-4c9da71fe0a2&big_category=A02&mid_category=A0201&big_area=35,황소곳간,"경북 안동시","안동 소고기 전문 식당","#냉면, #맛집, #불고기전골, #안동시, #안동한우, #육회, #육회비빔밥, #음식, ","2025-03-17 12:52:19"
45,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=076fc97b-b892-418f-908d-d6d9d39c79be&big_category=A02&mid_category=A0201&big_area=1,그라운드서울,"서울 종로구","갤러리와 기획전시공간을 결합한 신개념 복합문화공간","#공연대관장소, #문화시설, #복합문화공간, #북촌전시, #아라아트센터, #인사동가볼만한곳, , , , , , ","2025-03-17 12:52:19"
46,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b252c99e-03cd-4540-8375-881a93b301f5&big_category=A02&mid_category=A0201&big_area=35,의산서원,"경북 영주시","조선후기 영주를 대표하는 서원","#경상권, #경상북도기념물, #관광지, #역사, #역사공부, #역사관광지, #역사를품은곳, , , , , , , , , ","2025-03-17 12:52:19"
47,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d486f02e-588f-4923-b221-d9eabf1db165&big_category=A02&mid_category=A0201&big_area=2,"배다리 헌책방 골목","인천 동구","인천지역의 유일한 헌책방 골목","#관광지, #근대산업유산, #도깨비, #드라마촬영지, #배다리헌책방골목, #벽화거리, , , , , , , , , ","2025-03-17 12:52:19"
48,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c67f1d46-1c1b-46db-b3b0-90707ceab2c2&big_category=A02&mid_category=A0201&big_area=35,"문경새재 3관문(조령관)","경북 문경시","새재 정상에 자리 잡고있는 조령관","#관광지, #문경가볼만한곳, #문경새재, #문경여행, #문경여행지, #문경여행코스, , , , , , , , , , ","2025-03-17 12:52:19"
49,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2c00408c-6333-426a-b227-e29737f7133d&big_category=A02&mid_category=A0201&big_area=31,"DMZ 생생누리","경기 파주시","DMZ를 보다 가깝고, 생생하게 체험할 수 있는 곳","#25_26한국관광100선, #관광지, #수도권, #한국관광100선, #혼행족","2025-03-17 12:52:19"
50,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1bcf96d9-3baa-46f0-96d5-ab8eb3ce3b9b&big_category=A02&mid_category=A0201&big_area=35,용궁순대,"경북 예천군","3대를 이어온 전통 순대국밥 음식점","#닭불고기, #돼지불고기, #막창양념구이담백한_맛, #맛집, #순대, #순대국밥, , , , , , , ","2025-03-17 12:52:19"
51,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=21c6e79a-cae6-4dcc-a300-03025ae6ad7c&big_category=A02&mid_category=A0201&big_area=32,수달연구센터,"강원 화천군","수(水) 생태계의 지표종인 수달의 보존과 연구를 하는 곳","#가족과함께, #관광지, #생태관광, #생태탐방, #생태테마, #생태프로그램, #아이가_좋아하는_여행, , , , , , ","2025-03-17 12:52:27"
52,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e0960465-77bb-4c2a-93bb-31319f607796&big_category=A02&mid_category=A0201&big_area=1,자하미술관,"서울 종로구","서울에서 가장 높은 곳에 위치한 미술관","#나홀로여행, #도심여행, #문화공간, #문화시설, #문화예술, #미술관, #서울여행, , , , ","2025-03-17 12:52:27"
53,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2196fd82-1f64-4d3b-b7a5-5ee3ebc7f1af&big_category=A02&mid_category=A0201&big_area=35,꿩샤브샤브,"경북 성주군","꿩 샤브샤브 전문 맛집","#꿩샤브샤브, #꿩탕, #맛집, #소고기주물럭담백한_맛, #음식, #촌닭도리탕, #촌닭백숙","2025-03-17 12:52:27"
54,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e351b78b-53b8-4155-a4cd-c877bac6a2e1&big_category=A02&mid_category=A0201&big_area=2,화도진지,"인천 동구","인천광역시 동구 화수동 일대의 진영이 있던 터","#관광지, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사문화재, #역사속, , , , , , , ","2025-03-17 12:52:27"
55,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f2edd635-41e4-4840-8788-b9b072ac3215&big_category=A02&mid_category=A0201&big_area=32,경포생태저류지,"강원 강릉시","넓은 호수와 푸른 하늘이 어우러진 생태 저류지","#강릉관광, #강릉여행, #강릉유채꽃, #경포생태, #경포호관광, #관광지","2025-03-17 12:52:27"
56,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=31956951-03e2-4f9d-9de5-ebabe2d19755&big_category=A02&mid_category=A0201&big_area=2,화도진공원,"인천 동구","역사와 문화가 살아있는 화도진공원","#공원, #관광지, #산책길, #산책하기, #산책하기좋은곳, #수도권, #아이와함께, , , , , , , , , ","2025-03-17 12:52:27"
57,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bf9572c3-878f-40a4-867f-8c8744e73cbc&big_category=A02&mid_category=A0201&big_area=33,제천샌드,"충북 제천시","제천시의 사계절 특산물을 가득 담은, 랜드마크인 의림지를 형상화한 쿠키","#기념품, #쇼핑, #의림지, #제천가볼만한곳, #제천기념품, #제천쇼핑, #제천여행, ","2025-03-17 12:52:27"
58,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d7552925-7fee-4c03-bf8f-e9e9576acfb0&big_category=A02&mid_category=A0201&big_area=1,딜쿠샤,"서울 종로구","기쁜 마음이라는 뜻을 가진 공간","#가옥, #문화시설, #역사전시관, #전시관","2025-03-17 12:52:27"
59,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b9a27653-1ce6-4b7e-a4c2-f8dba209054f&big_category=A02&mid_category=A0201&big_area=32,화천한옥학교,"강원 화천군","한옥을 가르치고 배울 수 있는 곳","#DMZ, #DMZ여행, #강원도화천, #목수, #문화시설, #한식목공, #한옥체험, #한옥펜션, , ","2025-03-17 12:52:27"
60,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2b7465c0-4900-4d65-a13e-0fc9818dcefc&big_category=A02&mid_category=A0201&big_area=2,만석부두,"인천 동구","서울로 향하는 곡물을 만석이나 쌓아놓았던 곳","#공업단지, #관광지, #만석부두, #만석전망대, #만석포구, #서해바다, #웨이브데크, , , ","2025-03-17 12:52:28"
61,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5eb34f7e-9222-40f2-a341-016cdfaf2c23&big_category=A02&mid_category=A0201&big_area=35,"묵계서원 및 안동김씨 묵계종택","경북 안동시","보백당 김계행 선생의 자취를 만날 수 있는 곳","#관광지, #서원, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사문화재, , , , , , , , ","2025-03-17 12:52:35"
62,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1612791a-7206-4327-bc4f-485339a3143f&big_category=A02&mid_category=A0201&big_area=2,"인천 화평동 세숫대야 냉면거리","인천 동구","세숫대야 냉면의 진수를 보여주는 맛집 거리","#가족과함께, #관광지, #냉면맛집, #맛집탐방, #비빔냉면, #숨은맛집, #음식거리, , , , , , , , ","2025-03-17 12:52:35"
63,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d06a937a-e30a-4dc0-9c88-46a8978b1a34&big_category=A02&mid_category=A0201&big_area=1,보안1942,"서울 종로구","숙박시설이 있는 문화예술 공간, 보안1942","#남녀노소, #데이트, #문화공간, #문화시설, #복합문화공간, #연인과함께, #열린문화공간, , , ","2025-03-17 12:52:35"
64,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b614e15f-2a5f-42e7-bb9c-d80b26442953&big_category=A02&mid_category=A0201&big_area=2,석빈가든,"인천 남동구","돼지갈비가 맛있는 인천 남동구 맛집","#국내산왕갈비, #남동구, #맛집, #불갈비, #삼겹살, #생갈비, #생삼겹살, #왕갈비, , , , ","2025-03-17 12:52:35"
65,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=aba611cb-405b-4639-8c33-e4f471fd1c67&big_category=A02&mid_category=A0201&big_area=35,탐복미나리가든,"경북 청도군","청도 한재마을, 한재 미나리단지에 위치한 삼겹살 식당","#녹차먹인_다향_생오리, #맛집, #미나리비빔밥, #미나리전, #음식, #탐복_생삼겹살","2025-03-17 12:52:35"
66,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=61e12ecd-58f4-46cb-bf2c-73f4323be4cf&big_category=A02&mid_category=A0201&big_area=1,"그라운드시소 서촌","서울 종로구","예술과 문화가 어우러진 복합 문화 공간","#2024_여행가는달과함께하는_발도장여행지, #그라운드시소, #문화시설, #복합문화시설, , , ","2025-03-17 12:52:35"
67,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e08625ae-1044-40cf-a01e-77eee3d35305&big_category=A02&mid_category=A0201&big_area=35,강구항,"경북 영덕군","바다의 풍요로움이 함께하는 강구항","#강구대게거리, #강구항, #경상권, #관광지, #대게거리, #드라마촬영지, #영덕대게, , ","2025-03-17 12:52:35"
68,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fad25be8-fa58-4d02-bc00-cedb67d12b72&big_category=A02&mid_category=A0201&big_area=6,"윈덤그랜드 부산 더 브릿지","부산 서구","지중해 요리, 직화 그릴 바비큐 중심 바다 뷰 올데이 뷔페 레스토랑","#가족과함께, #맛집, #부산, #부산가볼만한곳, #부산맛집, #음식","2025-03-17 12:52:35"
69,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=aef12332-e6b9-4fec-a669-04685c512e6f&big_category=A02&mid_category=A0201&big_area=35,"봉정사 [유네스코 세계유산]","경북 안동시","봉황이 머물렀다고 하는 봉정사","#가족여행, #경상권, #관광지, #교과서속여행, #문화관광해설사, #봉정사, #봉정사(안동), , , , , , , , , , ","2025-03-17 12:52:35"
70,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6bba9200-4c72-420c-b172-613ad20290ae&big_category=A02&mid_category=A0201&big_area=33,"솔향공원 스카이바이크","충북 보은군","하늘 길을 달리는 스카이바이크","#레포츠, #보은가볼만한곳, #보은군, #솔향공원, #스카이바이크, #이색체험, ","2025-03-17 12:52:36"
71,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=246faa99-b054-4410-bb87-8282cfae9e1c&big_category=A02&mid_category=A0201&big_area=34,명종대왕태실및비,"충남 서산시","조선 제13대 왕 명종의 태를 봉안한 곳","#관광지, #역사, #역사공부, #역사관광, #역사관광지, #역사를품은곳, #역사속, , , , , , ","2025-03-17 12:52:43"
72,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a405b14b-c323-4442-8f42-d24abba4f2b7&big_category=A02&mid_category=A0201&big_area=1,서울우리소리박물관,"서울 종로구","국내 첫 민요 전문 박물관","#가족과함께, #교육여행, #문화시설, #서울우리소리박물관, #아이와함께, #이색체험, , , , ","2025-03-17 12:52:43"
73,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=42ec6ee9-8de0-48fd-831d-7ed5fd199a09&big_category=A02&mid_category=A0201&big_area=33,"오래된 잡화점","충북 제천시","추억의 문구류와 제천시의 특색을 담은 기념품샵","#로컬굿즈, #소품샵, #쇼핑, #제천가볼만한곳, #제천기념품, #제천소품샵, #제천여행","2025-03-17 12:52:43"
74,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9da3ef33-9c2f-43e7-bc63-a09dbfb953d0&big_category=A02&mid_category=A0201&big_area=34,백제의집,"충남 부여군","한국 전통음식 전문점","#건강식, #건강식맛집, #건강여행, #남녀노소, #맛집, #백제연밥, #백제연정식, , , , , , , , , , ","2025-03-17 12:52:43"
75,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0148d473-796e-468b-9817-ae669a0bc80d&big_category=A02&mid_category=A0201&big_area=35,태평성대경상감영공원,"경북 상주시","옛 상주의 영광을 느껴볼 수 있는 상주의 대표 문화공간 복합단지","#관광지, #교육여행, #사진찍기좋은곳, #아이와함께, #역사공부, #역사속으로, , , , , ","2025-03-17 12:52:43"
76,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c3cf1e5c-376e-4368-a4cd-7a76c2db668e&big_category=A02&mid_category=A0201&big_area=33,"속리산 숲체험휴양마을","충북 보은군","백두대간 속리산의 깊고 깊은 산골 속 휴양 명소","#2024_여행가는달과함께하는_발도장여행지, #가족과함께, #경치좋은곳, #관광지, , , , , , , , , , , , , , , , ","2025-03-17 12:52:43"
77,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3fedf10b-652f-49ed-9821-c2c064cd5c96&big_category=A02&mid_category=A0201&big_area=33,"중원당 (청명주 양조장)","충북 충주시","살아숨쉬는 전통 명주 ‘중원당’","#관광지, #무형문화재, #산업관광, #산업관광지, #아이와함께, #양조장, #연인과함께, , , , , , , , , ","2025-03-17 12:52:43"
78,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=def7eb7a-4029-4275-a111-161719bf28e6&big_category=A02&mid_category=A0201&big_area=1,"개봉유수지 생태공원","서울 구로구","아이들과 함께 산책하기 좋은 공원","#가족과함께, #공원, #관광지, #산책로, #산책하기좋은곳, #생태공원, #아침운동, , , , , ","2025-03-17 12:52:43"
79,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=24bece3f-c090-402d-9b67-385a74efd362&big_category=A02&mid_category=A0201&big_area=32,설악금호리조트,"강원 속초시","자연속 조화로움을 추가하는 별장형 외관의 리조트","#관광지, #금호리조트, #속초숙소, #숙박","2025-03-17 12:52:43"
80,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c3100da0-f301-4233-af5b-ee4db4ea8c39&big_category=A02&mid_category=A0201&big_area=38,"할미꽃 한재공원","전남 장흥군","검붉은 할미꽃이 지천에 피어나는 공원","#관광지, #산책하기좋은곳, #자연, #자연속으로, #자연여행, #자연좋은곳, #자연풍경, , , , , , , , , , ","2025-03-17 12:52:43"
81,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e499e5d0-654f-43d2-8e13-586c85234dd0&big_category=A02&mid_category=A0201&big_area=34,"아산 용궁댁","충남 아산시","도고산 자락에 보존된 조선 후기 전통 가옥","#관광지, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사문화재, #역사속, , , , , , , , , ","2025-03-17 12:52:51"
82,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=93b0000a-6a2e-4e97-a01c-b5601d0d952d&big_category=A02&mid_category=A0201&big_area=36,고성박물관,"경남 고성군","삼천 년 고성의 역사가 살아 숨 쉬는 곳","#가야, #가족과함께, #고성가볼만한곳, #기획전시, #남녀노소, #대가야국, #무더위_피해_실내여행, , , , , , , ","2025-03-17 12:52:51"
83,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=973a81a4-ba07-4246-824b-a2cd3969e493&big_category=A02&mid_category=A0201&big_area=33,청풍리조트,"충북 제천시","청풍호반의 운치를 만끽할 수 있는 곳인 청풍리조트","#가족과함께, #가족여행, #관광지, #관광호텔, #리조트, #숙박, #제천숙소, #청풍리조트, ","2025-03-17 12:52:51"
84,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=840877ea-e841-41b7-a4b2-9a90618373cb&big_category=A02&mid_category=A0201&big_area=1,음식문화특화거리(깔깔거리),"서울 구로구","깔끔하게 차려서 깔끔하게 먹는 이색 음식거리","#관광지, #구로깔깔거리, #구로맛집골목, #구로맛집탐방, #구로먹방여행, #맛집, , , , , , , , , , , ","2025-03-17 12:52:51"
85,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9fcc0dab-bb0c-4511-a330-c6aba3dc8fe9&big_category=A02&mid_category=A0201&big_area=31,남한산성행궁,"경기 광주시","남한산성 안에 있는 조선시대의 행궁터","#경기도광주산성, #경기도남한산성, #관광지, #남한산성, #남한산성성문, #남한산성행궁","2025-03-17 12:52:51"
86,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ccc0455d-6a31-4774-8db3-21a701e9f40a&big_category=A02&mid_category=A0201&big_area=32,엄마손태백물닭갈비,"강원 태백시","광부들의 먹거리인 태백 물닭갈비를 즐길 수 있는 식당","#단체모임, #맛집, #음식, #태백, #태백가볼만한곳, #태백맛집","2025-03-17 12:52:51"
87,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4b4cdc95-f766-4b81-9454-27f27758c43e&big_category=A02&mid_category=A0201&big_area=38,"더불어숲 농업회사법인","전남 해남군","자연 속 힐링 체험을 통한 진정한 휴식과 여행 에너지 충전","#관광지, #자연, #자연체험, #체험, #체험공간, #체험관광, #체험관광지, #해남, , , ","2025-03-17 12:52:51"
88,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1d68bbe3-d97c-432c-b639-c32dcf07caeb&big_category=A02&mid_category=A0201&big_area=1,아르코예술극장,"서울 종로구","예술적 가치 창조를 위한 공연예술 전문극장","#공연장, #데이트코스, #문화시설, #상설공연, #아이와함께, #연인과함께, #예술, , , , ","2025-03-17 12:52:51"
89,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=54da5464-69a6-4efe-810b-9988e29e9305&big_category=A02&mid_category=A0201&big_area=1,서울돈화문국악당,"서울 종로구","가장 멋진 국악을 만나는 공간","#공연장, #국악공연, #남녀노소, #문화공간, #문화시설, #복합문화공간, #열린문화공간, , , , , , ","2025-03-17 12:52:51"
90,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0b27a575-bcd3-4998-9a13-1c3cd486bcb2&big_category=A02&mid_category=A0201&big_area=35,"영해만세시장 (5, 10일)","경북 영덕군","신선하고 안전한 먹거리를 제공하는 전통시장","#가족여행, #경상권, #기차여행, #나들이, #나홀로여행, #먹거리, #쇼핑, #시장맛집, , , , , ","2025-03-17 12:52:52"
91,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5a7a3ddd-ddb9-49c7-9bc6-e2fd17a6768c&big_category=A02&mid_category=A0201&big_area=1,경찰박물관,"서울 종로구","국민과 경찰이 함께하는 역사와 체험의 복합문화공간","#경찰박물관, #경찰의역사, #문화시설, #박물관, #서울관광, #서울명소, #서울여행, ","2025-03-17 12:52:59"
92,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9cd78b33-e49f-4419-8592-74fe835609d3&big_category=A02&mid_category=A0201&big_area=35,"천지인 전통사상체험관","경북 영주시","천지인 사상을 바탕으로 한 전통사상의 정신문화 체험","#가족여행, #관광지, #아이와함께, #어린이체험, #영주가볼만한곳, #전통체험, ","2025-03-17 12:52:59"
93,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c124fd8e-00eb-45c6-b9ce-9ff7b48ae2de&big_category=A02&mid_category=A0201&big_area=1,가회민화박물관,"서울 종로구","우리나라 민화 전문박물관","#가족여행, #남녀노소, #문화시설, #문화예술, #문화예술공간, #민화, #박물관, , , , , ","2025-03-17 12:52:59"
94,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fa36988b-692b-4422-9107-070ea0be539c&big_category=A02&mid_category=A0201&big_area=33,영상강가든펜션,"충북 단양군","효소를 이용한 반찬을 만들어 건강한 밥상을 제공하는 음식점","#단양, #단양가볼만한곳, #단양맛집, #단체모임, #맛집, #음식, #한식","2025-03-17 12:52:59"
95,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cf77de8b-7305-41cc-a54a-f8a6f9b3640a&big_category=A02&mid_category=A0201&big_area=35,강문화전시관,"경북 예천군","예천의 삼강을 기반으로 하는 강문화와 역사를 알아보자 !","#가족과함께, #강문화전시관, #교육여행, #남녀노소, #문화시설, #삼강문화단지, , , , , ","2025-03-17 12:52:59"
96,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2d426ac1-7728-494a-8312-14db6575c0cd&big_category=A02&mid_category=A0201&big_area=33,아오바바,"충북 제천시","결혼이주여성들의 안정적인 정착을 돕는 베트남 현지식 가정 백반","#베트남쌀국수, #베트남음식, #쌀국수, #음식, #제천가볼만한곳, #제천맛집, , ","2025-03-17 12:52:59"
97,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f78001a1-72f7-4cf7-912f-c98e7bb060c5&big_category=A02&mid_category=A0201&big_area=1,공근혜갤러리,"서울 종로구","다양한 현대미술 작품을 감상할 수 있는 갤러리","#공근혜갤러리, #문화시설, #사진갤러리, #삼청동갤러리, #아트갤러리","2025-03-17 12:52:59"
98,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f3d428cc-b644-42f4-9a6d-d5023c2dad9d&big_category=A02&mid_category=A0201&big_area=33,남촌식당,"충북 괴산군","국립괴산호국원 근처 한식 맛집","#괴산, #괴산가볼만한곳, #괴산맛집, #괴산여행, #맛집, #음식, #한식, #한식당","2025-03-17 12:52:59"
99,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3c2697cd-d1aa-4acf-aa7d-79b399296e1f&big_category=A02&mid_category=A0201&big_area=35,동해안카페,"경북 영덕군","전국에 하나뿐인 시금치 호두과자를 판매하는 카페","#디저트, #디저트맛집, #디저트카페, #영덕가볼만한곳, #영덕카페, #이색디저트","2025-03-17 12:52:59"
100,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fa8c0500-23df-4213-986b-982d80d12136&big_category=A02&mid_category=A0201&big_area=31,"천진암 성지","경기 광주시","천주교의 역사를 품고 있는 곳","#가족여행, #관광지, #교과서속여행, #나들이, #당일치기여행, #드라이브여행, , , , , , , , , ","2025-03-17 12:52:59"
101,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=45bb8d04-7501-4571-8ff0-477327a1af78&big_category=A02&mid_category=A0201&big_area=1,"석파정 서울미술관","서울 종로구","예술문화에 색채를 더하는 개성있는 문화공간","#문화시설, #서울_여행지_추천, #서울가볼만한곳, #서울권, #서울미술관, #석파정","2025-03-17 12:53:06"
102,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=abc86664-c865-4c1e-8e9e-9416f61308bc&big_category=A02&mid_category=A0201&big_area=35,춘천집,"경북 청도군","미나리와 수육의 만남","#맛집, #미나리, #미나리수육, #음식, #청도맛집","2025-03-17 12:53:07"
103,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9d27d828-0eb7-4dc1-b805-78bbe9cdc675&big_category=A02&mid_category=A0201&big_area=2,"인천 구월시장","인천 남동구","넉넉한 인심과 친절함이 있는 시장","#가족여행, #사계절, #쇼핑, #수도권, #시장맛집, #아이와함께, #인천구월시장, , , , ","2025-03-17 12:53:07"
104,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=789a27e8-004f-4ae3-8c18-7f5510fe95c9&big_category=A02&mid_category=A0201&big_area=33,순이네식당,"충북 영동군","2대째 이어온 영동 전통시장 30년 전통 순댓국","#맛집, #순댓국, #영동, #영동가볼만한곳, #영동맛집, #영동여행, #음식, #전통시장, ","2025-03-17 12:53:07"
